presolving:
(round 1, fast)       0 del vars, 70 del conss, 0 add conss, 5250 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 70 del conss, 0 add conss, 9578 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, fast)       0 del vars, 70 del conss, 0 add conss, 9578 chg bounds, 0 chg sides, 4328 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.1s) running MILP presolver
   (0.1s) MILP presolver (3 rounds): 0 aggregations, 0 fixings, 84 bound changes
(round 4, medium)     0 del vars, 70 del conss, 0 add conss, 9662 chg bounds, 0 chg sides, 4328 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 5, exhaustive) 0 del vars, 70 del conss, 0 add conss, 9662 chg bounds, 0 chg sides, 4412 chg coeffs, 5250 upgd conss, 0 impls, 0 clqs
   (0.2s) probing: 51/70 (72.9%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.2s) probing aborted: 50/50 successive totally useless probings
   (0.2s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.2s) no symmetry present
presolving (6 rounds: 6 fast, 3 medium, 2 exhaustive):
 0 deleted vars, 70 deleted constraints, 0 added constraints, 9662 tightened bounds, 0 added holes, 0 changed sides, 4412 changed coefficients
 5250 implications, 0 cliques
presolved problem has 5320 variables (70 bin, 0 int, 0 impl, 5250 cont) and 5395 constraints
   5250 constraints of type <varbound>
    145 constraints of type <linear>
Presolving Time: 0.21

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.3s|     1 |     0 |   299 |     - |   locks|   0 |5320 |5395 |5395 |   0 |  0 |   0 |   0 | 0.000000e+00 | 1.950100e+04 |    Inf | unknown
i 0.3s|     1 |     0 |   299 |     - |  oneopt|   0 |5320 |5395 |5395 |   0 |  0 |   0 |   0 | 0.000000e+00 | 1.547400e+04 |    Inf | unknown
  1.9s|     1 |     0 |  4614 |     - |    43M |   0 |5320 |5395 |5395 |   0 |  0 |   0 |   0 | 6.776795e+03 | 1.547400e+04 | 128.34%| unknown
r 1.9s|     1 |     0 |  4614 |     - |shifting|   0 |5320 |5395 |5395 |   0 |  0 |   0 |   0 | 6.776795e+03 | 1.539333e+04 | 127.15%| unknown
  5.5s|     1 |     0 | 12368 |     - |    47M |   0 |5320 |5395 |5441 |  46 |  1 |   0 |   0 | 8.189490e+03 | 1.539333e+04 |  87.96%| unknown
r 5.5s|     1 |     0 | 12368 |     - |simplero|   0 |5320 |5395 |5441 |  46 |  1 |   0 |   0 | 8.189490e+03 | 1.530815e+04 |  86.92%| unknown
  7.9s|     1 |     0 | 18673 |     - |    48M |   0 |5320 |5395 |5481 |  86 |  2 |   0 |   0 | 9.503141e+03 | 1.530815e+04 |  61.09%| unknown
  9.4s|     1 |     0 | 21315 |     - |    50M |   0 |5320 |5395 |5513 | 118 |  3 |   0 |   0 | 1.002151e+04 | 1.530815e+04 |  52.75%| unknown
r 9.4s|     1 |     0 | 21315 |     - |simplero|   0 |5320 |5395 |5513 | 118 |  3 |   0 |   0 | 1.002151e+04 | 1.529337e+04 |  52.61%| unknown
 10.7s|     1 |     0 | 24099 |     - |    52M |   0 |5320 |5395 |5545 | 150 |  4 |   0 |   0 | 1.048117e+04 | 1.529337e+04 |  45.91%| unknown
r10.8s|     1 |     0 | 24099 |     - |simplero|   0 |5320 |5395 |5545 | 150 |  4 |   0 |   0 | 1.048117e+04 | 1.522554e+04 |  45.27%| unknown
 11.9s|     1 |     0 | 26524 |     - |    54M |   0 |5320 |5395 |5569 | 174 |  5 |   0 |   0 | 1.072100e+04 | 1.522554e+04 |  42.02%| unknown
r11.9s|     1 |     0 | 26524 |     - |simplero|   0 |5320 |5395 |5569 | 174 |  5 |   0 |   0 | 1.072100e+04 | 1.486570e+04 |  38.66%| unknown
 13.1s|     1 |     0 | 28396 |     - |    55M |   0 |5320 |5395 |5588 | 193 |  6 |   0 |   0 | 1.095797e+04 | 1.486570e+04 |  35.66%| unknown
r13.1s|     1 |     0 | 28396 |     - |shifting|   0 |5320 |5395 |5588 | 193 |  6 |   0 |   0 | 1.095797e+04 | 1.485983e+04 |  35.61%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 13.7s|     1 |     0 | 29717 |     - |    56M |   0 |5320 |5395 |5612 | 217 |  7 |   0 |   0 | 1.126147e+04 | 1.485983e+04 |  31.95%| unknown
 14.3s|     1 |     0 | 30882 |     - |    57M |   0 |5320 |5395 |5628 | 233 |  8 |   0 |   0 | 1.139976e+04 | 1.485983e+04 |  30.35%| unknown
r14.3s|     1 |     0 | 30882 |     - |simplero|   0 |5320 |5395 |5628 | 233 |  8 |   0 |   0 | 1.139976e+04 | 1.383702e+04 |  21.38%| unknown
 14.9s|     1 |     0 | 31762 |     - |    58M |   0 |5320 |5395 |5654 | 259 |  9 |   0 |   0 | 1.151603e+04 | 1.383702e+04 |  20.15%| unknown
r14.9s|     1 |     0 | 31762 |     - |simplero|   0 |5320 |5395 |5654 | 259 |  9 |   0 |   0 | 1.151603e+04 | 1.357284e+04 |  17.86%| unknown
 15.5s|     1 |     0 | 32681 |     - |    60M |   0 |5320 |5395 |5677 | 282 | 10 |   0 |   0 | 1.165297e+04 | 1.357284e+04 |  16.48%| unknown
 16.0s|     1 |     0 | 33760 |     - |    61M |   0 |5320 |5395 |5696 | 301 | 11 |   0 |   0 | 1.175404e+04 | 1.357284e+04 |  15.47%| unknown
 16.6s|     1 |     0 | 34607 |     - |    62M |   0 |5320 |5395 |5714 | 319 | 12 |   0 |   0 | 1.178990e+04 | 1.357284e+04 |  15.12%| unknown
 17.0s|     1 |     0 | 35107 |     - |    64M |   0 |5320 |5395 |5730 | 335 | 13 |   0 |   0 | 1.184597e+04 | 1.357284e+04 |  14.58%| unknown
r17.0s|     1 |     0 | 35107 |     - |simplero|   0 |5320 |5395 |5730 | 335 | 13 |   0 |   0 | 1.184597e+04 | 1.347731e+04 |  13.77%| unknown
 17.3s|     1 |     0 | 35366 |     - |    66M |   0 |5320 |5395 |5743 | 348 | 14 |   0 |   0 | 1.187484e+04 | 1.347731e+04 |  13.49%| unknown
 17.8s|     1 |     0 | 35992 |     - |    68M |   0 |5320 |5395 |5757 | 362 | 15 |   0 |   0 | 1.191486e+04 | 1.347731e+04 |  13.11%| unknown
 18.0s|     1 |     0 | 36247 |     - |    69M |   0 |5320 |5395 |5739 | 371 | 16 |   0 |   0 | 1.192791e+04 | 1.347731e+04 |  12.99%| unknown
 18.3s|     1 |     0 | 36611 |     - |    69M |   0 |5320 |5395 |5748 | 380 | 17 |   0 |   0 | 1.194482e+04 | 1.347731e+04 |  12.83%| unknown
r18.3s|     1 |     0 | 36611 |     - |shifting|   0 |5320 |5395 |5748 | 380 | 17 |   0 |   0 | 1.194482e+04 | 1.343267e+04 |  12.46%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 18.5s|     1 |     0 | 36919 |     - |    70M |   0 |5320 |5395 |5756 | 388 | 18 |   0 |   0 | 1.195339e+04 | 1.343267e+04 |  12.38%| unknown
r18.5s|     1 |     0 | 36919 |     - |shifting|   0 |5320 |5395 |5756 | 388 | 18 |   0 |   0 | 1.195339e+04 | 1.334339e+04 |  11.63%| unknown
 18.7s|     1 |     0 | 37239 |     - |    71M |   0 |5320 |5395 |5762 | 394 | 19 |   0 |   0 | 1.196468e+04 | 1.334339e+04 |  11.52%| unknown
r18.7s|     1 |     0 | 37239 |     - |simplero|   0 |5320 |5395 |5762 | 394 | 19 |   0 |   0 | 1.196468e+04 | 1.302935e+04 |   8.90%| unknown
 19.0s|     1 |     0 | 37671 |     - |    71M |   0 |5320 |5395 |5771 | 403 | 20 |   0 |   0 | 1.198249e+04 | 1.302935e+04 |   8.74%| unknown
 19.1s|     1 |     0 | 37821 |     - |    72M |   0 |5320 |5395 |5782 | 414 | 21 |   0 |   0 | 1.199662e+04 | 1.302935e+04 |   8.61%| unknown
r19.2s|     1 |     0 | 37821 |     - |shifting|   0 |5320 |5395 |5782 | 414 | 21 |   0 |   0 | 1.199662e+04 | 1.299729e+04 |   8.34%| unknown
 19.4s|     1 |     0 | 38086 |     - |    73M |   0 |5320 |5395 |5717 | 423 | 22 |   0 |   0 | 1.201605e+04 | 1.299729e+04 |   8.17%| unknown
 19.6s|     1 |     0 | 38312 |     - |    75M |   0 |5320 |5395 |5726 | 432 | 23 |   0 |   0 | 1.202137e+04 | 1.299729e+04 |   8.12%| unknown
