feasible solution found by trivial heuristic after 0.7 seconds, objective value -1.595984e+10
presolving:
(round 1, fast)       35496 del vars, 20450 del conss, 0 add conss, 14457 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 2371 clqs
(round 2, fast)       38044 del vars, 20450 del conss, 0 add conss, 14457 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 2371 clqs
   (0.9s) running MILP presolver
   (0.9s) MILP presolver found nothing
(round 3, exhaustive) 38044 del vars, 20450 del conss, 0 add conss, 14457 chg bounds, 0 chg sides, 0 chg coeffs, 5916 upgd conss, 0 impls, 2371 clqs
(round 4, fast)       41589 del vars, 20450 del conss, 0 add conss, 14457 chg bounds, 0 chg sides, 0 chg coeffs, 5916 upgd conss, 0 impls, 2371 clqs
(round 5, fast)       41589 del vars, 20450 del conss, 0 add conss, 14457 chg bounds, 0 chg sides, 3545 chg coeffs, 5916 upgd conss, 0 impls, 5916 clqs
   (0.9s) running MILP presolver
   (0.9s) MILP presolver found nothing
   (1.0s) probing: 51/177 (28.8%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (1.0s) probing aborted: 50/50 successive totally useless probings
   (1.0s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (1.0s) no symmetry present
presolving (6 rounds: 6 fast, 2 medium, 2 exhaustive):
 41589 deleted vars, 20450 deleted constraints, 0 added constraints, 14457 tightened bounds, 0 added holes, 0 changed sides, 3545 changed coefficients
 0 implications, 5916 cliques
presolved problem has 177 variables (177 bin, 0 int, 0 impl, 0 cont) and 5916 constraints
   2371 constraints of type <setppc>
   3545 constraints of type <logicor>
Presolving Time: 0.42

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 1.0s|     1 |     0 |     0 |     - | trivial|   0 | 177 |5916 |   0 |   0 |  0 |   0 |   0 |-4.234978e+07 |-4.235849e+07 |   0.02%| unknown
p 1.0s|     1 |     0 |     0 |     - |  clique|   0 | 177 |5916 |5916 |   0 |  0 |   0 |   0 |-4.234978e+07 |-4.235792e+07 |   0.02%| unknown
p 1.0s|     1 |     0 |     0 |     - |   locks|   0 | 177 |5916 |5916 |   0 |  0 |   0 |   0 |-4.234978e+07 |-4.235784e+07 |   0.02%| unknown
  1.0s|     1 |     0 |   191 |     - |   130M |   0 | 177 |5916 |5916 |   0 |  0 |   0 |   0 |-4.235413e+07 |-4.235784e+07 |   0.01%| unknown
  1.1s|     1 |     0 |   272 |     - |   133M |   0 | 177 |5916 |5919 |   3 |  1 |   0 |   0 |-4.235444e+07 |-4.235784e+07 |   0.01%| unknown
  1.2s|     1 |     0 |   323 |     - |   133M |   0 | 177 |5916 |5921 |   5 |  2 |   0 |   0 |-4.235470e+07 |-4.235784e+07 |   0.01%| unknown
  1.3s|     1 |     0 |   483 |     - |   134M |   0 | 177 |5916 |5940 |  24 |  3 |   0 |   0 |-4.235514e+07 |-4.235784e+07 |   0.01%| unknown
  1.4s|     1 |     0 |   552 |     - |   135M |   0 | 177 |5916 |5947 |  31 |  4 |   0 |   0 |-4.235534e+07 |-4.235784e+07 |   0.01%| unknown
  1.5s|     1 |     0 |   588 |     - |   135M |   0 | 177 |5916 |5949 |  33 |  5 |   0 |   0 |-4.235541e+07 |-4.235784e+07 |   0.01%| unknown
  1.7s|     1 |     0 |   621 |     - |   136M |   0 | 177 |5916 |5951 |  35 |  6 |   0 |   0 |-4.235549e+07 |-4.235784e+07 |   0.01%| unknown
