presolving:
(round 1, fast)       952 del vars, 3914 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 1182 clqs
   (0.0s) running MILP presolver
   (0.0s) MILP presolver (2 rounds): 0 aggregations, 0 fixings, 0 bound changes
(round 2, exhaustive) 952 del vars, 4038 del conss, 0 add conss, 0 chg bounds, 33 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 1182 clqs
(round 3, exhaustive) 952 del vars, 4038 del conss, 0 add conss, 0 chg bounds, 33 chg sides, 0 chg coeffs, 1182 upgd conss, 0 impls, 1182 clqs
   (0.5s) probing: 1000/3041 (32.9%) - 0 fixings, 0 aggregations, 211225 implications, 0 bound changes
   (0.5s) probing: 1001/3041 (32.9%) - 0 fixings, 0 aggregations, 211349 implications, 0 bound changes
   (0.5s) probing aborted: 1000/1000 successive useless probings
   (0.5s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.5s) no symmetry present
presolving (4 rounds: 4 fast, 3 medium, 3 exhaustive):
 952 deleted vars, 4038 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 33 changed sides, 0 changed coefficients
 0 implications, 12538 cliques
presolved problem has 3041 variables (3041 bin, 0 int, 0 impl, 0 cont) and 1183 constraints
     32 constraints of type <knapsack>
   1149 constraints of type <setppc>
      1 constraints of type <linear>
      1 constraints of type <logicor>
Presolving Time: 0.50

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.5s|     1 |     0 |     0 |     - |  clique|   0 |3041 |1183 |1183 |   0 |  0 |   0 |   0 | 3.709430e+05 | 7.338023e+04 | 405.51%| unknown
p 0.6s|     1 |     0 |    41 |     - | vbounds|   0 |3041 |1297 |1183 |   0 |  0 | 114 |   0 | 3.709430e+05 | 8.302578e+04 | 346.78%| unknown
  0.7s|     1 |     0 |  2456 |     - |    55M |   0 |3041 |1297 |1183 |   0 |  0 | 114 |   0 | 1.528649e+05 | 8.302578e+04 |  84.12%| unknown
  0.9s|     1 |     0 |  2733 |     - |    56M |   0 |3041 |1298 |1193 |  10 |  1 | 115 |   0 | 1.471186e+05 | 8.302578e+04 |  77.20%| unknown
  0.9s|     1 |     0 |  2777 |     - |    56M |   0 |3041 |1298 |1197 |  14 |  2 | 115 |   0 | 1.453515e+05 | 8.302578e+04 |  75.07%| unknown
  1.0s|     1 |     0 |  3133 |     - |    56M |   0 |3041 |1299 |1221 |  38 |  3 | 116 |   0 | 1.394793e+05 | 8.302578e+04 |  68.00%| unknown
  1.0s|     1 |     0 |  3399 |     - |    57M |   0 |3041 |1300 |1231 |  48 |  4 | 117 |   0 | 1.371499e+05 | 8.302578e+04 |  65.19%| unknown
  1.0s|     1 |     0 |  3623 |     - |    57M |   0 |3041 |1301 |1242 |  59 |  5 | 118 |   0 | 1.355588e+05 | 8.302578e+04 |  63.27%| unknown
  1.1s|     1 |     0 |  3784 |     - |    57M |   0 |3041 |1302 |1256 |  73 |  6 | 119 |   0 | 1.341510e+05 | 8.302578e+04 |  61.58%| unknown
  1.2s|     1 |     0 |  4276 |     - |    58M |   0 |3041 |1302 |1265 |  82 |  7 | 119 |   0 | 1.325247e+05 | 8.302578e+04 |  59.62%| unknown
  1.3s|     1 |     0 |  4527 |     - |    59M |   0 |3041 |1303 |1271 |  88 |  8 | 120 |   0 | 1.313998e+05 | 8.302578e+04 |  58.26%| unknown
  1.4s|     1 |     0 |  4857 |     - |    59M |   0 |3041 |1304 |1277 |  94 |  9 | 121 |   0 | 1.304262e+05 | 8.302578e+04 |  57.09%| unknown
