feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       3475 del vars, 139 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 3336 clqs
   (0.1s) running MILP presolver
   (0.1s) MILP presolver found nothing
(round 2, exhaustive) 3475 del vars, 139 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 7029 upgd conss, 0 impls, 3336 clqs
   (0.2s) probing: 51/3832 (1.3%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.2s) probing aborted: 50/50 successive totally useless probings
   (0.2s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.2s) no symmetry present
presolving (3 rounds: 3 fast, 2 medium, 2 exhaustive):
 3475 deleted vars, 139 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 3336 cliques
presolved problem has 3832 variables (3832 bin, 0 int, 0 impl, 0 cont) and 7029 constraints
   3336 constraints of type <setppc>
   3693 constraints of type <logicor>
Presolving Time: 0.22
transformed 1/2 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.3s|     1 |     0 |     0 |     - |   locks|   0 |3832 |7029 |7029 |   0 |  0 |   0 |   0 | 6.862000e+03 | 3.110000e+02 |2106.43%| unknown
  0.3s|     1 |     0 |   146 |     - |    65M |   0 |3832 |7029 |7029 |   0 |  0 |   0 |   0 | 3.431000e+03 | 3.110000e+02 |1003.22%| unknown
  0.5s|     1 |     0 |   242 |     - |    67M |   0 |3832 |7029 |7032 |   3 |  1 |   0 |   0 | 3.165000e+03 | 3.110000e+02 | 917.68%| unknown
  0.7s|     1 |     0 |   278 |     - |    68M |   0 |3832 |7029 |7034 |   5 |  2 |   0 |   0 | 3.028500e+03 | 3.110000e+02 | 873.79%| unknown
  0.9s|     1 |     0 |   306 |     - |    69M |   0 |3832 |7029 |7036 |   7 |  3 |   0 |   0 | 2.942000e+03 | 3.110000e+02 | 845.98%| unknown
  1.3s|     1 |     0 |   487 |     - |    69M |   0 |3832 |7029 |7042 |  13 |  4 |   0 |   0 | 2.693463e+03 | 3.110000e+02 | 766.07%| unknown
  1.6s|     1 |     0 |   590 |     - |    70M |   0 |3832 |7029 |7051 |  22 |  5 |   0 |   0 | 2.534416e+03 | 3.110000e+02 | 714.92%| unknown
  2.2s|     1 |     0 |   716 |     - |    72M |   0 |3832 |7029 |7059 |  30 |  6 |   0 |   0 | 2.298453e+03 | 3.110000e+02 | 639.05%| unknown
  2.6s|     1 |     0 |   817 |     - |    72M |   0 |3832 |7029 |7067 |  38 |  7 |   0 |   0 | 2.169453e+03 | 3.110000e+02 | 597.57%| unknown
  3.3s|     1 |     0 |   957 |     - |    73M |   0 |3832 |7029 |7070 |  41 |  8 |   0 |   0 | 2.083703e+03 | 3.110000e+02 | 570.00%| unknown
