feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       240 del vars, 240 del conss, 0 add conss, 80 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 250 clqs
   (0.0s) running MILP presolver
   (0.1s) MILP presolver found nothing
(round 2, exhaustive) 240 del vars, 240 del conss, 0 add conss, 80 chg bounds, 0 chg sides, 0 chg coeffs, 250 upgd conss, 0 impls, 250 clqs
   (4.7s) probing cycle finished: starting next cycle
   (4.7s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (4.7s) no symmetry present
   (4.7s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (4.8s) no symmetry present
presolving (3 rounds: 3 fast, 2 medium, 2 exhaustive):
 240 deleted vars, 240 deleted constraints, 0 added constraints, 80 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 1934520 implications, 250 cliques
presolved problem has 10330 variables (290 bin, 40 int, 0 impl, 10000 cont) and 580 constraints
    250 constraints of type <setppc>
    330 constraints of type <linear>
Presolving Time: 4.74
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 5.1s|     1 |     0 |   124 |     - |  clique|   0 |  10k| 580 | 580 |   0 |  0 |   0 |   0 | 9.336597e+05 | 1.240424e+04 |7426.94%| unknown
  6.2s|     1 |     0 |  8456 |     - |   266M |   0 |  10k| 580 | 580 |   0 |  0 |   0 |   0 | 3.459361e+04 | 1.240424e+04 | 178.89%| unknown
  6.2s|     1 |     0 |  8456 |     - |   266M |   0 |  10k| 580 | 580 |   0 |  0 |   0 |   0 | 3.459361e+04 | 1.240424e+04 | 178.89%| unknown
  6.7s|     1 |     0 | 10636 |     - |   271M |   0 |  10k| 580 | 581 |   1 |  1 |   0 |   0 | 3.216836e+04 | 1.240424e+04 | 159.33%| unknown
  6.8s|     1 |     0 | 10636 |     - |   271M |   0 |  10k| 580 | 581 |   1 |  1 |   0 |   0 | 3.216836e+04 | 1.240424e+04 | 159.33%| unknown
  7.0s|     1 |     0 | 11631 |     - |   271M |   0 |  10k| 580 | 582 |   2 |  2 |   0 |   0 | 3.036301e+04 | 1.240424e+04 | 144.78%| unknown
  7.1s|     1 |     0 | 11631 |     - |   271M |   0 |  10k| 580 | 582 |   2 |  2 |   0 |   0 | 3.036301e+04 | 1.240424e+04 | 144.78%| unknown
  7.2s|     1 |     0 | 12357 |     - |   271M |   0 |  10k| 580 | 583 |   3 |  3 |   0 |   0 | 2.961386e+04 | 1.240424e+04 | 138.74%| unknown
  7.3s|     1 |     0 | 12357 |     - |   271M |   0 |  10k| 580 | 583 |   3 |  3 |   0 |   0 | 2.961386e+04 | 1.240424e+04 | 138.74%| unknown
  7.5s|     1 |     0 | 12829 |     - |   271M |   0 |  10k| 580 | 584 |   4 |  4 |   0 |   0 | 2.924072e+04 | 1.240424e+04 | 135.73%| unknown
