presolving:
(round 1, fast)       300 del vars, 62 del conss, 0 add conss, 0 chg bounds, 300 chg sides, 7800 chg coeffs, 0 upgd conss, 0 impls, 12 clqs
   (1.5s) running MILP presolver
   (1.8s) MILP presolver found nothing
(round 2, exhaustive) 300 del vars, 62 del conss, 0 add conss, 0 chg bounds, 300 chg sides, 7800 chg coeffs, 588 upgd conss, 0 impls, 12 clqs
(round 3, fast)       300 del vars, 62 del conss, 0 add conss, 0 chg bounds, 600 chg sides, 8400 chg coeffs, 588 upgd conss, 0 impls, 12 clqs
(round 4, medium)     588 del vars, 62 del conss, 0 add conss, 0 chg bounds, 612 chg sides, 9000 chg coeffs, 588 upgd conss, 0 impls, 12 clqs
(round 5, fast)       588 del vars, 74 del conss, 12 add conss, 0 chg bounds, 612 chg sides, 9000 chg coeffs, 588 upgd conss, 0 impls, 12 clqs
(round 6, exhaustive) 588 del vars, 98 del conss, 24 add conss, 0 chg bounds, 612 chg sides, 9000 chg coeffs, 588 upgd conss, 0 impls, 12 clqs
   (5.3s) probing: 51/14712 (0.3%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (5.3s) probing aborted: 50/50 successive totally useless probings
   (5.6s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (6.0s) no symmetry present
presolving (7 rounds: 7 fast, 4 medium, 3 exhaustive):
 588 deleted vars, 98 deleted constraints, 24 added constraints, 0 tightened bounds, 0 added holes, 612 changed sides, 9000 changed coefficients
 0 implications, 12 cliques
presolved problem has 14712 variables (14712 bin, 0 int, 0 impl, 0 cont) and 576 constraints
    506 constraints of type <knapsack>
     12 constraints of type <setppc>
     58 constraints of type <logicor>
transformed objective value is always integral (scale: 1)
Presolving Time: 5.56

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 8.7s|     1 |     0 |     0 |     - |   locks|   0 |  14k| 576 | 576 |   0 |  0 |   0 |   0 | 0.000000e+00 | 1.729275e+08 |    Inf | unknown
i 9.5s|     1 |     0 |     0 |     - |  oneopt|   0 |  14k| 576 | 576 |   0 |  0 |   0 |   0 | 0.000000e+00 | 5.166889e+06 |    Inf | unknown
 11.2s|     1 |     0 |   947 |     - |   125M |   0 |  14k| 576 | 576 |   0 |  0 |   0 |   0 | 3.528994e+06 | 5.166889e+06 |  46.41%| unknown
r11.3s|     1 |     0 |   947 |     - |rounding|   0 |  14k| 576 | 576 |   0 |  0 |   0 |   0 | 3.528994e+06 | 3.826201e+06 |   8.42%| unknown
r11.5s|     1 |     0 |   947 |     - |shifting|   0 |  14k| 576 | 576 |   0 |  0 |   0 |   0 | 3.528994e+06 | 3.822356e+06 |   8.31%| unknown
i11.6s|     1 |     0 |   947 |     - |  oneopt|   0 |  14k| 576 | 576 |   0 |  0 |   0 |   0 | 3.528994e+06 | 3.657967e+06 |   3.65%| unknown
 13.5s|     1 |     0 |   994 |     - |   132M |   0 |  14k| 576 | 614 |  38 |  1 |   0 |   0 | 3.542633e+06 | 3.657967e+06 |   3.26%| unknown
 14.9s|     1 |     0 |  1028 |     - |   134M |   0 |  14k| 576 | 636 |  60 |  2 |   0 |   0 | 3.546725e+06 | 3.657967e+06 |   3.14%| unknown
 15.6s|     1 |     0 |  1067 |     - |   138M |   0 |  14k| 576 | 659 |  83 |  3 |   0 |   0 | 3.549770e+06 | 3.657967e+06 |   3.05%| unknown
 18.1s|     1 |     0 |  1129 |     - |   144M |   0 |  14k| 576 | 682 | 106 |  4 |   0 |   0 | 3.553891e+06 | 3.657967e+06 |   2.93%| unknown
 21.7s|     1 |     0 |  1191 |     - |   150M |   0 |  14k| 576 | 706 | 130 |  5 |   0 |   0 | 3.556446e+06 | 3.657967e+06 |   2.85%| unknown
 23.5s|     1 |     0 |  1249 |     - |   151M |   0 |  14k| 576 | 727 | 151 |  6 |   0 |   0 | 3.558258e+06 | 3.657967e+06 |   2.80%| unknown
 25.9s|     1 |     0 |  1329 |     - |   158M |   0 |  14k| 576 | 749 | 173 |  7 |   0 |   0 | 3.560668e+06 | 3.657967e+06 |   2.73%| unknown
 27.7s|     1 |     0 |  1373 |     - |   161M |   0 |  14k| 576 | 768 | 192 |  8 |   0 |   0 | 3.561797e+06 | 3.657967e+06 |   2.70%| unknown
 29.6s|     1 |     0 |  1436 |     - |   161M |   0 |  14k| 576 | 785 | 209 |  9 |   0 |   0 | 3.562958e+06 | 3.657967e+06 |   2.67%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
r29.7s|     1 |     0 |  1436 |     - |rounding|   0 |  14k| 576 | 785 | 209 |  9 |   0 |   0 | 3.562958e+06 | 3.656651e+06 |   2.63%| unknown
r29.7s|     1 |     0 |  1436 |     - |shifting|   0 |  14k| 576 | 785 | 209 |  9 |   0 |   0 | 3.562958e+06 | 3.656056e+06 |   2.61%| unknown
 31.7s|     1 |     0 |  1491 |     - |   163M |   0 |  14k| 576 | 803 | 227 | 10 |   0 |   0 | 3.563957e+06 | 3.656056e+06 |   2.58%| unknown
i32.0s|     1 |     0 |  1491 |     - |  oneopt|   0 |  14k| 576 | 803 | 227 | 10 |   0 |   0 | 3.563957e+06 | 3.587608e+06 |   0.66%| unknown
 33.4s|     1 |     0 |  1533 |     - |   165M |   0 |  14k| 576 | 824 | 248 | 11 |   0 |   0 | 3.564829e+06 | 3.587608e+06 |   0.64%| unknown
 33.9s|     1 |     0 |  1533 |     - |   165M |   0 |  14k| 576 | 744 | 248 | 11 |   0 |   0 | 3.564829e+06 | 3.587608e+06 |   0.64%| unknown
 34.9s|     1 |     0 |  1578 |     - |   166M |   0 |  14k| 576 | 760 | 264 | 12 |   0 |   0 | 3.565362e+06 | 3.587608e+06 |   0.62%| unknown
 35.0s|     1 |     0 |  1578 |     - |   166M |   0 |  14k| 576 | 756 | 264 | 12 |   0 |   0 | 3.565362e+06 | 3.587608e+06 |   0.62%| unknown
 35.8s|     1 |     0 |  1611 |     - |   166M |   0 |  14k| 576 | 768 | 276 | 13 |   0 |   0 | 3.565617e+06 | 3.587608e+06 |   0.62%| unknown
 36.0s|     1 |     0 |  1611 |     - |   166M |   0 |  14k| 576 | 768 | 276 | 13 |   0 |   0 | 3.565617e+06 | 3.587608e+06 |   0.62%| unknown
 36.7s|     1 |     0 |  1668 |     - |   166M |   0 |  14k| 576 | 778 | 286 | 14 |   0 |   0 | 3.566170e+06 | 3.587608e+06 |   0.60%| unknown
 36.8s|     1 |     0 |  1668 |     - |   166M |   0 |  14k| 576 | 772 | 286 | 14 |   0 |   0 | 3.566170e+06 | 3.587608e+06 |   0.60%| unknown
 37.6s|     1 |     0 |  1723 |     - |   166M |   0 |  14k| 576 | 782 | 296 | 15 |   0 |   0 | 3.566381e+06 | 3.587608e+06 |   0.60%| unknown
 38.0s|     1 |     0 |  1723 |     - |   166M |   0 |  14k| 576 | 781 | 296 | 15 |   0 |   0 | 3.566381e+06 | 3.587608e+06 |   0.60%| unknown
 39.9s|     1 |     0 |  1775 |     - |   166M |   0 |  14k| 575 | 792 | 307 | 16 |   0 |   0 | 3.566819e+06 | 3.587608e+06 |   0.58%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 40.4s|     1 |     0 |  1775 |     - |   166M |   0 |  14k| 575 | 788 | 307 | 16 |   0 |   0 | 3.566819e+06 | 3.587608e+06 |   0.58%| unknown
 41.6s|     1 |     0 |  1830 |     - |   166M |   0 |  14k| 575 | 794 | 317 | 17 |   0 |   0 | 3.567363e+06 | 3.587608e+06 |   0.57%| unknown
r41.7s|     1 |     0 |  1830 |     - |rounding|   0 |  14k| 575 | 794 | 317 | 17 |   0 |   0 | 3.567363e+06 | 3.580593e+06 |   0.37%| unknown
 41.9s|     1 |     0 |  1830 |     - |   166M |   0 |  14k| 575 | 794 | 317 | 17 |   0 |   0 | 3.567363e+06 | 3.580593e+06 |   0.37%| unknown
 42.2s|     1 |     0 |  1830 |     - |   166M |   0 |  14k| 575 | 753 | 317 | 17 |   0 |   0 | 3.567363e+06 | 3.580593e+06 |   0.37%| unknown
 43.3s|     1 |     0 |  1876 |     - |   167M |   0 |  14k| 575 | 760 | 324 | 18 |   0 |   0 | 3.567659e+06 | 3.580593e+06 |   0.36%| unknown
 43.5s|     1 |     0 |  1876 |     - |   167M |   0 |  14k| 575 | 759 | 324 | 18 |   0 |   0 | 3.567659e+06 | 3.580593e+06 |   0.36%| unknown
 44.4s|     1 |     0 |  1889 |     - |   167M |   0 |  14k| 575 | 764 | 329 | 19 |   0 |   0 | 3.567710e+06 | 3.580593e+06 |   0.36%| unknown
r44.6s|     1 |     0 |  1889 |     - |rounding|   0 |  14k| 575 | 764 | 329 | 19 |   0 |   0 | 3.567710e+06 | 3.580456e+06 |   0.36%| unknown
r44.6s|     1 |     0 |  1889 |     - |shifting|   0 |  14k| 575 | 764 | 329 | 19 |   0 |   0 | 3.567710e+06 | 3.570440e+06 |   0.08%| unknown
 44.6s|     1 |     0 |  1889 |     - |   167M |   0 |  14k| 575 | 764 | 329 | 19 |   0 |   0 | 3.567710e+06 | 3.570440e+06 |   0.08%| unknown
 44.8s|     1 |     0 |  1889 |     - |   168M |   0 |  14k| 575 | 696 | 329 | 19 |   0 |   0 | 3.567710e+06 | 3.570440e+06 |   0.08%| unknown
 45.3s|     1 |     0 |  1906 |     - |   168M |   0 |  14k| 575 | 698 | 331 | 20 |   0 |   0 | 3.567836e+06 | 3.570440e+06 |   0.07%| unknown
r45.6s|     1 |     0 |  1906 |     - |rounding|   0 |  14k| 575 | 698 | 331 | 20 |   0 |   0 | 3.567836e+06 | 3.568660e+06 |   0.02%| unknown
 45.6s|     1 |     0 |  1906 |     - |   168M |   0 |  14k| 575 | 698 | 331 | 20 |   0 |   0 | 3.567836e+06 | 3.568660e+06 |   0.02%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 45.9s|     1 |     0 |  1909 |     - |   168M |   0 |  14k| 575 | 671 | 331 | 20 |   0 |   0 | 3.567846e+06 | 3.568660e+06 |   0.02%| unknown
 46.0s|     1 |     0 |  1909 |     - |   168M |   0 |  14k| 575 | 671 | 331 | 20 |   0 |   0 | 3.567846e+06 | 3.568660e+06 |   0.02%| unknown
 46.2s|     1 |     0 |  1918 |     - |   168M |   0 |  14k| 573 | 670 | 332 | 21 |   0 |   0 | 3.567933e+06 | 3.568660e+06 |   0.02%| unknown
 46.5s|     1 |     0 |  1918 |     - |   168M |   0 |  14k| 573 | 669 | 332 | 21 |   0 |   0 | 3.567933e+06 | 3.568660e+06 |   0.02%| unknown
 47.0s|     1 |     0 |  1933 |     - |   168M |   0 |  14k| 572 | 656 | 333 | 22 |   0 |   0 | 3.567950e+06 | 3.568660e+06 |   0.02%| unknown
