presolving:
   (0.0s) running MILP presolver
   (0.0s) MILP presolver found nothing
(round 1, exhaustive) 0 del vars, 1 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 2881 upgd conss, 0 impls, 2380 clqs
   (0.1s) probing: 51/752 (6.8%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.1s) probing aborted: 50/50 successive totally useless probings
   (0.1s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.1s) no symmetry present
presolving (2 rounds: 2 fast, 2 medium, 2 exhaustive):
 0 deleted vars, 1 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 2380 cliques
presolved problem has 752 variables (752 bin, 0 int, 0 impl, 0 cont) and 2882 constraints
      2 constraints of type <knapsack>
   2380 constraints of type <setppc>
    500 constraints of type <logicor>
Presolving Time: 0.08

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.1s|     1 |     0 |   417 |     - |    14M |   0 | 752 |2883 |2882 |   0 |  0 |   3 |   0 | 5.934854e+04 |      --      |    Inf | unknown
  0.6s|     1 |     0 |  5439 |     - |    16M |   0 | 752 |2888 |2883 |   1 |  1 |   8 |   0 | 5.928987e+04 |      --      |    Inf | unknown
  0.6s|     1 |     0 |  5474 |     - |    16M |   0 | 752 |2894 |2885 |   3 |  2 |  14 |   0 | 5.917863e+04 |      --      |    Inf | unknown
  0.7s|     1 |     0 |  5541 |     - |    17M |   0 | 752 |2902 |2898 |  16 |  3 |  22 |   0 | 5.904682e+04 |      --      |    Inf | unknown
  0.7s|     1 |     0 |  5638 |     - |    17M |   0 | 752 |2907 |2910 |  28 |  4 |  27 |   0 | 5.892294e+04 |      --      |    Inf | unknown
  0.8s|     1 |     0 |  5715 |     - |    18M |   0 | 752 |2914 |2919 |  37 |  5 |  34 |   0 | 5.881044e+04 |      --      |    Inf | unknown
  0.8s|     1 |     0 |  5842 |     - |    18M |   0 | 752 |2920 |2929 |  47 |  6 |  40 |   0 | 5.869143e+04 |      --      |    Inf | unknown
  0.9s|     1 |     0 |  5928 |     - |    18M |   0 | 752 |2928 |2939 |  57 |  7 |  48 |   0 | 5.864500e+04 |      --      |    Inf | unknown
  1.0s|     1 |     0 |  5972 |     - |    19M |   0 | 752 |2935 |2940 |  58 |  8 |  55 |   0 | 5.862768e+04 |      --      |    Inf | unknown
  1.1s|     1 |     0 |  6137 |     - |    19M |   0 | 752 |2943 |2952 |  70 |  9 |  63 |   0 | 5.851554e+04 |      --      |    Inf | unknown
  1.2s|     1 |     0 |  6311 |     - |    19M |   0 | 752 |2949 |2961 |  79 | 10 |  69 |   0 | 5.844916e+04 |      --      |    Inf | unknown
  1.2s|     1 |     0 |  6405 |     - |    20M |   0 | 752 |2955 |2967 |  85 | 11 |  75 |   0 | 5.842089e+04 |      --      |    Inf | unknown
  1.2s|     1 |     0 |  6495 |     - |    20M |   0 | 752 |2962 |2973 |  91 | 12 |  82 |   0 | 5.839172e+04 |      --      |    Inf | unknown
  1.2s|     1 |     0 |  6631 |     - |    20M |   0 | 752 |2971 |2978 |  96 | 13 |  91 |   0 | 5.835005e+04 |      --      |    Inf | unknown
  1.3s|     1 |     0 |  6705 |     - |    21M |   0 | 752 |2979 |2980 |  98 | 14 |  99 |   0 | 5.834031e+04 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.3s|     1 |     0 |  6839 |     - |    21M |   0 | 752 |2986 |2985 | 104 | 15 | 106 |   0 | 5.831555e+04 |      --      |    Inf | unknown
  1.3s|     1 |     0 |  6909 |     - |    21M |   0 | 752 |2991 |2987 | 106 | 16 | 111 |   0 | 5.830432e+04 |      --      |    Inf | unknown
  1.3s|     1 |     0 |  7128 |     - |    22M |   0 | 752 |2998 |3000 | 119 | 17 | 118 |   0 | 5.826455e+04 |      --      |    Inf | unknown
  1.4s|     1 |     0 |  7268 |     - |    22M |   0 | 752 |3006 |3006 | 125 | 18 | 126 |   0 | 5.823761e+04 |      --      |    Inf | unknown
  1.4s|     1 |     0 |  7416 |     - |    22M |   0 | 752 |3013 |3013 | 132 | 19 | 133 |   0 | 5.820891e+04 |      --      |    Inf | unknown
  1.4s|     1 |     0 |  7529 |     - |    23M |   0 | 752 |3020 |3019 | 138 | 20 | 140 |   0 | 5.819516e+04 |      --      |    Inf | unknown
  1.5s|     1 |     0 |  7634 |     - |    23M |   0 | 752 |3024 |3018 | 143 | 21 | 144 |   0 | 5.818489e+04 |      --      |    Inf | unknown
  1.5s|     1 |     0 |  7688 |     - |    23M |   0 | 752 |3030 |3020 | 145 | 22 | 150 |   0 | 5.817821e+04 |      --      |    Inf | unknown
  1.5s|     1 |     0 |  7787 |     - |    23M |   0 | 752 |3035 |3029 | 154 | 23 | 155 |   0 | 5.816778e+04 |      --      |    Inf | unknown
  1.5s|     1 |     0 |  7918 |     - |    23M |   0 | 752 |3041 |3039 | 164 | 24 | 161 |   0 | 5.815251e+04 |      --      |    Inf | unknown
