feasible solution found by trivial heuristic after 0.1 seconds, objective value 1.007579e+05
presolving:
(round 1, fast)       3 del vars, 3 del conss, 0 add conss, 1 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       3 del vars, 3 del conss, 0 add conss, 2 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.2s) running MILP presolver
   (0.3s) MILP presolver found nothing
(round 3, exhaustive) 3 del vars, 3 del conss, 0 add conss, 2 chg bounds, 0 chg sides, 0 chg coeffs, 2500 upgd conss, 0 impls, 0 clqs
   (0.6s) probing: 51/100 (51.0%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.6s) probing aborted: 50/50 successive totally useless probings
   (0.7s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.8s) no symmetry present
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 3 deleted vars, 3 deleted constraints, 0 added constraints, 2 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 101 variables (100 bin, 0 int, 1 impl, 0 cont) and 2502 constraints
   2500 constraints of type <knapsack>
      2 constraints of type <linear>
Presolving Time: 0.78

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 0.9s|     1 |     0 |     0 |     - | trivial|   0 | 101 |2502 |   0 |   0 |  0 |   0 |   0 | 0.000000e+00 | 4.848692e+04 |    Inf | unknown
p 1.0s|     1 |     0 |     0 |     - |   locks|   0 | 101 |2502 |2502 |   0 |  0 |   0 |   0 | 0.000000e+00 | 1.298819e+04 |    Inf | unknown
i 1.1s|     1 |     0 |     0 |     - |  oneopt|   0 | 101 |2502 |2502 |   0 |  0 |   0 |   0 | 0.000000e+00 | 1.296049e+04 |    Inf | unknown
  1.1s|     1 |     0 |   154 |     - |   187M |   0 | 101 |2502 |2502 |   0 |  0 |   0 |   0 | 5.480565e+03 | 1.296049e+04 | 136.48%| unknown
r 1.1s|     1 |     0 |   154 |     - |shifting|   0 | 101 |2502 |2501 |   0 |  0 |   0 |   0 | 5.480565e+03 | 6.322101e+03 |  15.35%| unknown
  1.1s|     1 |     0 |   154 |     - |   187M |   0 | 101 |2502 |2501 |   0 |  0 |   0 |   0 | 5.480565e+03 | 6.322101e+03 |  15.35%| unknown
  1.2s|     1 |     0 |   154 |     - |   187M |   0 | 101 |2502 |2501 |   0 |  0 |   0 |   0 | 5.480565e+03 | 6.322101e+03 |  15.35%| unknown
  1.7s|     1 |     0 |   156 |     - |   188M |   0 | 101 |2502 |2502 |   1 |  1 |   0 |   0 | 5.481521e+03 | 6.322101e+03 |  15.33%| unknown
  1.7s|     1 |     0 |   156 |     - |   188M |   0 | 101 |2502 |2502 |   1 |  1 |   0 |   0 | 5.481521e+03 | 6.322101e+03 |  15.33%| unknown
  2.1s|     1 |     0 |   159 |     - |   188M |   0 | 101 |2502 |2503 |   2 |  2 |   0 |   0 | 5.481884e+03 | 6.322101e+03 |  15.33%| unknown
  2.5s|     1 |     0 |   170 |     - |   190M |   0 | 101 |2502 |2504 |   3 |  3 |   0 |   0 | 5.486746e+03 | 6.322101e+03 |  15.22%| unknown
  2.6s|     1 |     0 |   170 |     - |   190M |   0 | 101 |2502 |2504 |   3 |  3 |   0 |   0 | 5.486746e+03 | 6.322101e+03 |  15.22%| unknown
  2.9s|     1 |     0 |   173 |     - |   191M |   0 | 101 |2502 |2505 |   4 |  4 |   0 |   0 | 5.487273e+03 | 6.322101e+03 |  15.21%| unknown
  2.9s|     1 |     0 |   173 |     - |   191M |   0 | 101 |2502 |2505 |   4 |  4 |   0 |   0 | 5.487273e+03 | 6.322101e+03 |  15.21%| unknown
  3.3s|     1 |     0 |   182 |     - |   192M |   0 | 101 |2502 |2506 |   5 |  5 |   0 |   0 | 5.489528e+03 | 6.322101e+03 |  15.17%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  3.3s|     1 |     0 |   182 |     - |   192M |   0 | 101 |2502 |2506 |   5 |  5 |   0 |   0 | 5.489528e+03 | 6.322101e+03 |  15.17%| unknown
  3.6s|     1 |     0 |   188 |     - |   194M |   0 | 101 |2502 |2507 |   6 |  6 |   0 |   0 | 5.490248e+03 | 6.322101e+03 |  15.15%| unknown
  3.6s|     1 |     0 |   188 |     - |   194M |   0 | 101 |2502 |2507 |   6 |  6 |   0 |   0 | 5.490248e+03 | 6.322101e+03 |  15.15%| unknown
  3.9s|     1 |     0 |   193 |     - |   194M |   0 | 101 |2502 |2508 |   7 |  7 |   0 |   0 | 5.490717e+03 | 6.322101e+03 |  15.14%| unknown
  4.2s|     1 |     0 |   199 |     - |   194M |   0 | 101 |2502 |2509 |   8 |  8 |   0 |   0 | 5.491181e+03 | 6.322101e+03 |  15.13%| unknown
  4.2s|     1 |     0 |   199 |     - |   194M |   0 | 101 |2502 |2509 |   8 |  8 |   0 |   0 | 5.491181e+03 | 6.322101e+03 |  15.13%| unknown
  4.6s|     1 |     0 |   211 |     - |   195M |   0 | 101 |2502 |2510 |   9 |  9 |   0 |   0 | 5.493261e+03 | 6.322101e+03 |  15.09%| unknown
  4.6s|     1 |     0 |   211 |     - |   195M |   0 | 101 |2502 |2510 |   9 |  9 |   0 |   0 | 5.493261e+03 | 6.322101e+03 |  15.09%| unknown
  4.9s|     1 |     0 |   226 |     - |   197M |   0 | 101 |2502 |2511 |  10 | 10 |   0 |   0 | 5.495918e+03 | 6.322101e+03 |  15.03%| unknown
  4.9s|     1 |     0 |   226 |     - |   197M |   0 | 101 |2502 |2511 |  10 | 10 |   0 |   0 | 5.495918e+03 | 6.322101e+03 |  15.03%| unknown
  5.3s|     1 |     0 |   231 |     - |   197M |   0 | 101 |2502 |2512 |  11 | 11 |   0 |   0 | 5.496491e+03 | 6.322101e+03 |  15.02%| unknown
  5.3s|     1 |     0 |   231 |     - |   197M |   0 | 101 |2502 |2512 |  11 | 11 |   0 |   0 | 5.496491e+03 | 6.322101e+03 |  15.02%| unknown
  5.7s|     1 |     0 |   234 |     - |   197M |   0 | 101 |2502 |2513 |  12 | 12 |   0 |   0 | 5.496623e+03 | 6.322101e+03 |  15.02%| unknown
  6.0s|     1 |     0 |   236 |     - |   197M |   0 | 101 |2502 |2514 |  13 | 13 |   0 |   0 | 5.496731e+03 | 6.322101e+03 |  15.02%| unknown
  6.4s|     1 |     0 |   241 |     - |   198M |   0 | 101 |2502 |2515 |  14 | 14 |   0 |   0 | 5.496897e+03 | 6.322101e+03 |  15.01%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  6.8s|     1 |     0 |   245 |     - |   198M |   0 | 101 |2502 |2516 |  15 | 15 |   0 |   0 | 5.497007e+03 | 6.322101e+03 |  15.01%| unknown
  6.8s|     1 |     0 |   245 |     - |   198M |   0 | 101 |2502 |2516 |  15 | 15 |   0 |   0 | 5.497007e+03 | 6.322101e+03 |  15.01%| unknown
  7.3s|     1 |     0 |   248 |     - |   198M |   0 | 101 |2502 |2517 |  16 | 16 |   0 |   0 | 5.497041e+03 | 6.322101e+03 |  15.01%| unknown
  7.8s|     1 |     0 |   253 |     - |   199M |   0 | 101 |2502 |2515 |  17 | 17 |   0 |   0 | 5.497090e+03 | 6.322101e+03 |  15.01%| unknown
r 7.8s|     1 |     0 |   253 |     - |shifting|   0 | 101 |2502 |2515 |  17 | 17 |   0 |   0 | 5.497090e+03 | 6.095943e+03 |  10.89%| unknown
  8.2s|     1 |     0 |   258 |     - |   199M |   0 | 101 |2502 |2516 |  18 | 18 |   0 |   0 | 5.497326e+03 | 6.095943e+03 |  10.89%| unknown
  8.2s|     1 |     0 |   258 |     - |   199M |   0 | 101 |2502 |2516 |  18 | 18 |   0 |   0 | 5.497326e+03 | 6.095943e+03 |  10.89%| unknown
  8.6s|     1 |     0 |   260 |     - |   199M |   0 | 101 |2502 |2517 |  19 | 19 |   0 |   0 | 5.497395e+03 | 6.095943e+03 |  10.89%| unknown
  9.1s|     1 |     0 |   261 |     - |   199M |   0 | 101 |2502 |2518 |  20 | 20 |   0 |   0 | 5.497490e+03 | 6.095943e+03 |  10.89%| unknown
  9.5s|     1 |     0 |   265 |     - |   199M |   0 | 101 |2502 |2519 |  21 | 21 |   0 |   0 | 5.497515e+03 | 6.095943e+03 |  10.89%| unknown
L11.2s|     1 |     0 |   408 |     - |    rens|   0 | 101 |2501 |2519 |  21 | 21 |   0 |   0 | 5.497515e+03 | 5.936695e+03 |   7.99%| unknown
 11.3s|     1 |     0 |   408 |     - |   199M |   0 | 101 |2501 |2519 |  21 | 21 |   0 |   0 | 5.497515e+03 | 5.936695e+03 |   7.99%| unknown
 11.4s|     1 |     0 |   408 |     - |   199M |   0 | 101 |2501 |2519 |  21 | 21 |   0 |   0 | 5.497515e+03 | 5.936695e+03 |   7.99%| unknown
 11.9s|     1 |     0 |   409 |     - |   199M |   0 | 101 |2501 |2520 |  22 | 22 |   0 |   0 | 5.497545e+03 | 5.936695e+03 |   7.99%| unknown
 12.5s|     1 |     2 |   409 |     - |   199M |   0 | 101 |2501 |2520 |  22 | 23 |   0 |  19 | 5.519681e+03 | 5.936695e+03 |   7.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 20.6s|   100 |    49 |  2014 |  17.7 |   210M |  13 | 101 |2611 |2515 |  58 |  1 | 118 | 247 | 5.555944e+03 | 5.936695e+03 |   6.85%|  10.07%
 25.4s|   200 |    95 |  3462 |  16.1 |   214M |  16 | 101 |2641 |2514 | 106 |  2 | 177 | 295 | 5.570719e+03 | 5.936695e+03 |   6.57%|  12.12%
 33.1s|   300 |   185 |  6888 |  22.1 |   215M |  18 | 101 |2666 |2514 | 145 |  1 | 245 | 321 | 5.624811e+03 | 5.936695e+03 |   5.54%|  18.00%
 37.8s|   400 |   277 |  9326 |  22.7 |   215M |  24 | 101 |2685 |2513 | 172 |  3 | 314 | 337 | 5.629945e+03 | 5.936695e+03 |   5.45%|  18.82%
 44.3s|   500 |   365 | 11715 |  22.9 |   215M |  27 | 101 |2703 |2511 | 201 |  2 | 372 | 346 | 5.638307e+03 | 5.936695e+03 |   5.29%|  20.85%
 48.7s|   600 |   455 | 14088 |  23.1 |   215M |  27 | 101 |2728 |2515 | 236 |  1 | 453 | 350 | 5.651373e+03 | 5.936695e+03 |   5.05%|  21.95%
 52.8s|   700 |   535 | 15900 |  22.4 |   215M |  28 | 101 |2741 |2513 | 260 |  0 | 522 | 358 | 5.659338e+03 | 5.936695e+03 |   4.90%|  24.34%
