presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 24244 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.2s) running MILP presolver
   (0.2s) MILP presolver (2 rounds): 0 aggregations, 0 fixings, 309 bound changes
(round 2, medium)     0 del vars, 0 del conss, 0 add conss, 24553 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.6s) probing: 51/450 (11.3%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.6s) probing aborted: 50/50 successive totally useless probings
   (0.6s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.6s) no symmetry present
presolving (3 rounds: 3 fast, 2 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 24553 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 22950 variables (450 bin, 0 int, 0 impl, 22500 cont) and 500 constraints
    500 constraints of type <linear>
Presolving Time: 0.56

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.7s|     1 |     0 |    52 |     - |   locks|   0 |  22k| 500 | 500 |   0 |  0 |   0 |   0 | 0.000000e+00 | 3.972827e+05 |    Inf | unknown
i 0.7s|     1 |     0 |    52 |     - |  oneopt|   0 |  22k| 500 | 500 |   0 |  0 |   0 |   0 | 0.000000e+00 | 4.787170e+04 |    Inf | unknown
  0.7s|     1 |     0 |   311 |     - |   134M |   0 |  22k| 500 | 500 |   0 |  0 |   0 |   0 | 1.993549e+04 | 4.787170e+04 | 140.13%| unknown
r 0.7s|     1 |     0 |   311 |     - |simplero|   0 |  22k| 500 | 500 |   0 |  0 |   0 |   0 | 1.993549e+04 | 3.708900e+04 |  86.05%| unknown
r 0.7s|     1 |     0 |   311 |     - |shifting|   0 |  22k| 500 | 500 |   0 |  0 |   0 |   0 | 1.993549e+04 | 3.665325e+04 |  83.86%| unknown
  0.8s|     1 |     0 |   406 |     - |   141M |   0 |  22k| 500 | 533 |  33 |  1 |   0 |   0 | 2.376763e+04 | 3.665325e+04 |  54.22%| unknown
r 0.8s|     1 |     0 |   406 |     - |shifting|   0 |  22k| 500 | 533 |  33 |  1 |   0 |   0 | 2.376763e+04 | 3.582151e+04 |  50.72%| unknown
  0.8s|     1 |     0 |   406 |     - |   142M |   0 |  22k| 500 | 533 |  33 |  1 |   0 |   0 | 2.376763e+04 | 3.582151e+04 |  50.72%| unknown
  0.9s|     1 |     0 |   406 |     - |   142M |   0 |  22k| 500 | 533 |  33 |  1 |   0 |   0 | 2.376763e+04 | 3.582151e+04 |  50.72%| unknown
  0.9s|     1 |     0 |   456 |     - |   143M |   0 |  22k| 500 | 551 |  51 |  2 |   0 |   0 | 2.504223e+04 | 3.582151e+04 |  43.04%| unknown
