presolving:
(round 1, fast)       0 del vars, 5 del conss, 0 add conss, 5 chg bounds, 0 chg sides, 719 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       5 del vars, 531 del conss, 0 add conss, 5 chg bounds, 0 chg sides, 719 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (1.2s) running MILP presolver
   (1.3s) MILP presolver (2 rounds): 0 aggregations, 0 fixings, 0 bound changes
(round 3, exhaustive) 5 del vars, 553 del conss, 0 add conss, 5 chg bounds, 0 chg sides, 719 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 5 del vars, 553 del conss, 0 add conss, 5 chg bounds, 0 chg sides, 719 chg coeffs, 1052 upgd conss, 0 impls, 0 clqs
   (1.7s) probing: 51/12098 (0.4%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (1.7s) probing aborted: 50/50 successive totally useless probings
   (1.7s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (1.7s) no symmetry present
presolving (5 rounds: 5 fast, 3 medium, 3 exhaustive):
 5 deleted vars, 553 deleted constraints, 0 added constraints, 5 tightened bounds, 0 added holes, 0 changed sides, 719 changed coefficients
 0 implications, 11572 cliques
presolved problem has 12098 variables (12098 bin, 0 int, 0 impl, 0 cont) and 1075 constraints
   1052 constraints of type <knapsack>
     23 constraints of type <linear>
Presolving Time: 1.62

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 2.1s|     1 |     0 |     0 |     - |   locks|   0 |  12k|1076 |1075 |   0 |  0 |   0 |   0 | 0.000000e+00 | 1.359250e+03 |    Inf | unknown
 38.5s|     1 |     0 |  1140 |     - |   357M |   0 |  12k|1175 |1075 |   0 |  0 | 112 |   0 | 6.851915e+02 | 1.359250e+03 |  98.38%| unknown
 38.9s|     1 |     0 |  1377 |     - |   362M |   0 |  12k|1175 |1094 |  19 |  1 | 112 |   0 | 7.263433e+02 | 1.359250e+03 |  87.14%| unknown
 39.2s|     1 |     0 |  1710 |     - |   363M |   0 |  12k|1175 |1116 |  41 |  2 | 112 |   0 | 7.622934e+02 | 1.359250e+03 |  78.31%| unknown
 39.4s|     1 |     0 |  1812 |     - |   364M |   0 |  12k|1175 |1134 |  59 |  3 | 112 |   0 | 7.739088e+02 | 1.359250e+03 |  75.63%| unknown
 39.7s|     1 |     0 |  1939 |     - |   366M |   0 |  12k|1175 |1151 |  76 |  4 | 112 |   0 | 7.830702e+02 | 1.359250e+03 |  73.58%| unknown
 40.0s|     1 |     0 |  2110 |     - |   367M |   0 |  12k|1175 |1171 |  96 |  5 | 112 |   0 | 7.945100e+02 | 1.359250e+03 |  71.08%| unknown
 40.4s|     1 |     0 |  2226 |     - |   369M |   0 |  12k|1175 |1188 | 113 |  6 | 112 |   0 | 8.015645e+02 | 1.359250e+03 |  69.57%| unknown
 41.1s|     1 |     0 |  2390 |     - |   370M |   0 |  12k|1175 |1206 | 131 |  7 | 112 |   0 | 8.083512e+02 | 1.359250e+03 |  68.15%| unknown
 41.8s|     1 |     0 |  2550 |     - |   370M |   0 |  12k|1175 |1222 | 147 |  8 | 112 |   0 | 8.119270e+02 | 1.359250e+03 |  67.41%| unknown
 42.2s|     1 |     0 |  2799 |     - |   370M |   0 |  12k|1175 |1240 | 165 |  9 | 112 |   0 | 8.165542e+02 | 1.359250e+03 |  66.46%| unknown
 42.6s|     1 |     0 |  2881 |     - |   371M |   0 |  12k|1175 |1255 | 180 | 10 | 112 |   0 | 8.186524e+02 | 1.359250e+03 |  66.04%| unknown
 42.9s|     1 |     0 |  2938 |     - |   372M |   0 |  12k|1175 |1268 | 193 | 11 | 112 |   0 | 8.200781e+02 | 1.359250e+03 |  65.75%| unknown
 43.4s|     1 |     0 |  3183 |     - |   372M |   0 |  12k|1175 |1284 | 209 | 12 | 112 |   0 | 8.231625e+02 | 1.359250e+03 |  65.13%| unknown
 43.9s|     1 |     0 |  3289 |     - |   373M |   0 |  12k|1175 |1297 | 222 | 13 | 112 |   0 | 8.245676e+02 | 1.359250e+03 |  64.84%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
r43.9s|     1 |     0 |  3289 |     - |rounding|   0 |  12k|1175 |1297 | 222 | 13 | 112 |   0 | 8.245676e+02 | 1.345198e+03 |  63.14%| unknown
 44.5s|     1 |     0 |  3390 |     - |   373M |   0 |  12k|1175 |1308 | 233 | 14 | 112 |   0 | 8.252778e+02 | 1.345198e+03 |  63.00%| unknown
i44.5s|     1 |     0 |  3390 |     - |  oneopt|   0 |  12k|1175 |1308 | 233 | 14 | 112 |   0 | 8.252778e+02 | 1.317458e+03 |  59.64%| unknown
 44.9s|     1 |     0 |  3447 |     - |   373M |   0 |  12k|1175 |1320 | 245 | 15 | 112 |   0 | 8.259133e+02 | 1.317458e+03 |  59.52%| unknown
r44.9s|     1 |     0 |  3447 |     - |shifting|   0 |  12k|1175 |1320 | 245 | 15 | 112 |   0 | 8.259133e+02 | 1.232869e+03 |  49.27%| unknown
 45.4s|     1 |     0 |  3554 |     - |   373M |   0 |  12k|1175 |1328 | 253 | 16 | 112 |   0 | 8.265651e+02 | 1.232869e+03 |  49.16%| unknown
 46.0s|     1 |     0 |  3652 |     - |   373M |   0 |  12k|1175 |1335 | 260 | 17 | 112 |   0 | 8.274191e+02 | 1.232869e+03 |  49.00%| unknown
r46.0s|     1 |     0 |  3652 |     - |shifting|   0 |  12k|1175 |1335 | 260 | 17 | 112 |   0 | 8.274191e+02 | 1.136023e+03 |  37.30%| unknown
 46.4s|     1 |     0 |  3718 |     - |   373M |   0 |  12k|1175 |1343 | 268 | 18 | 112 |   0 | 8.282298e+02 | 1.136023e+03 |  37.16%| unknown
i46.5s|     1 |     0 |  3718 |     - |  oneopt|   0 |  12k|1175 |1343 | 268 | 18 | 112 |   0 | 8.282298e+02 | 1.108284e+03 |  33.81%| unknown
r46.5s|     1 |     0 |  3718 |     - |shifting|   0 |  12k|1175 |1343 | 268 | 18 | 112 |   0 | 8.282298e+02 | 1.056810e+03 |  27.60%| unknown
 47.1s|     1 |     0 |  3762 |     - |   373M |   0 |  12k|1175 |1349 | 274 | 19 | 112 |   0 | 8.288165e+02 | 1.056810e+03 |  27.51%| unknown
i47.1s|     1 |     0 |  3762 |     - |  oneopt|   0 |  12k|1175 |1349 | 274 | 19 | 112 |   0 | 8.288165e+02 | 1.000590e+03 |  20.73%| unknown
