presolving:
(round 1, fast)       24 del vars, 17955 del conss, 0 add conss, 132 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 6447 clqs
(round 2, fast)       36 del vars, 17955 del conss, 0 add conss, 132 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 6447 clqs
(round 3, fast)       36 del vars, 17955 del conss, 0 add conss, 132 chg bounds, 12 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 6447 clqs
(round 4, fast)       79 del vars, 17955 del conss, 0 add conss, 132 chg bounds, 12 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 6447 clqs
   (0.2s) running MILP presolver
   (0.2s) MILP presolver (2 rounds): 0 aggregations, 65 fixings, 0 bound changes
(round 5, medium)     144 del vars, 17955 del conss, 0 add conss, 132 chg bounds, 12 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 6447 clqs
(round 6, fast)       156 del vars, 17967 del conss, 0 add conss, 132 chg bounds, 12 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 6447 clqs
(round 7, exhaustive) 156 del vars, 17967 del conss, 0 add conss, 132 chg bounds, 12 chg sides, 0 chg coeffs, 6414 upgd conss, 0 impls, 6447 clqs
(round 8, medium)     156 del vars, 23019 del conss, 5040 add conss, 132 chg bounds, 12 chg sides, 0 chg coeffs, 6414 upgd conss, 0 impls, 6447 clqs
(round 9, exhaustive) 201 del vars, 23019 del conss, 5040 add conss, 132 chg bounds, 12 chg sides, 9 chg coeffs, 6414 upgd conss, 0 impls, 30373 clqs
(round 10, fast)       221 del vars, 23873 del conss, 5040 add conss, 132 chg bounds, 12 chg sides, 9 chg coeffs, 6414 upgd conss, 0 impls, 30373 clqs
   (7.8s) probing: 1000/5907 (16.9%) - 25 fixings, 0 aggregations, 1936602 implications, 0 bound changes
   (8.1s) probing: 1052/5907 (17.8%) - 25 fixings, 0 aggregations, 2057184 implications, 0 bound changes
   (8.1s) probing aborted: 1000/1000 successive useless probings
   (8.1s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (8.1s) no symmetry present
   (8.1s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (8.2s) symmetry computation finished: 10 generators found (max: 1500, log10 of symmetry group size: 8.7)
   (8.2s) no symmetry on binary variables present.
   (8.2s) -> no handable symmetry found, free symmetry data.
presolving (11 rounds: 11 fast, 5 medium, 3 exhaustive):
 353 deleted vars, 23885 deleted constraints, 5040 added constraints, 132 tightened bounds, 0 added holes, 12 changed sides, 9 changed coefficients
 0 implications, 68502 cliques
presolved problem has 5862 variables (5862 bin, 0 int, 0 impl, 0 cont) and 5593 constraints
     54 constraints of type <knapsack>
   5476 constraints of type <setppc>
     45 constraints of type <linear>
     18 constraints of type <logicor>
Presolving Time: 8.16

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 8.7s|     1 |     0 |    96 |     - |   locks|   0 |5862 |5603 |5593 |   0 |  0 |   9 |   0 | 8.579765e+05 | 1.588055e+06 |  85.09%| unknown
p10.8s|     1 |     0 |   967 |     - | vbounds|   0 |5862 |5617 |5593 |   0 |  0 |  24 |   0 | 8.579765e+05 | 1.559744e+06 |  81.79%| unknown
 13.8s|     1 |     0 |  9497 |     - |    92M |   0 |5862 |5617 |5593 |   0 |  0 |  24 |   0 | 1.215150e+06 | 1.559744e+06 |  28.36%| unknown
 15.3s|     1 |     0 |  9623 |     - |    94M |   0 |5862 |5616 |5641 |  48 |  1 |  24 |   0 | 1.216435e+06 | 1.559744e+06 |  28.22%| unknown
 15.7s|     1 |     0 |  9705 |     - |    96M |   0 |5862 |5617 |5686 |  93 |  2 |  25 |   0 | 1.217378e+06 | 1.559744e+06 |  28.12%| unknown
 16.1s|     1 |     0 |  9768 |     - |    97M |   0 |5862 |5617 |5720 | 127 |  3 |  25 |   0 | 1.217708e+06 | 1.559744e+06 |  28.09%| unknown
 17.1s|     1 |     0 |  9905 |     - |    98M |   0 |5862 |5617 |5754 | 161 |  4 |  25 |   0 | 1.218404e+06 | 1.559744e+06 |  28.02%| unknown
 18.9s|     1 |     0 | 10120 |     - |    99M |   0 |5862 |5617 |5777 | 184 |  5 |  25 |   0 | 1.219440e+06 | 1.559744e+06 |  27.91%| unknown
 23.4s|     1 |     0 | 10212 |     - |   104M |   0 |5862 |5618 |5795 | 202 |  6 |  26 |   0 | 1.220363e+06 | 1.559744e+06 |  27.81%| unknown
 24.5s|     1 |     0 | 10295 |     - |   105M |   0 |5862 |5618 |5815 | 222 |  7 |  26 |   0 | 1.221526e+06 | 1.559744e+06 |  27.69%| unknown
 25.2s|     1 |     0 | 10375 |     - |   106M |   0 |5862 |5618 |5825 | 232 |  8 |  26 |   0 | 1.222581e+06 | 1.559744e+06 |  27.58%| unknown
 26.1s|     1 |     0 | 10453 |     - |   107M |   0 |5862 |5618 |5837 | 244 |  9 |  26 |   0 | 1.223442e+06 | 1.559744e+06 |  27.49%| unknown
 27.0s|     1 |     0 | 10492 |     - |   108M |   0 |5862 |5618 |5844 | 251 | 10 |  26 |   0 | 1.224884e+06 | 1.559744e+06 |  27.34%| unknown
 27.8s|     1 |     0 | 10555 |     - |   109M |   0 |5862 |5621 |5849 | 256 | 11 |  29 |   0 | 1.225623e+06 | 1.559744e+06 |  27.26%| unknown
 28.5s|     1 |     0 | 10584 |     - |   110M |   0 |5862 |5621 |5854 | 261 | 12 |  29 |   0 | 1.226118e+06 | 1.559744e+06 |  27.21%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 29.0s|     1 |     0 | 10613 |     - |   110M |   0 |5862 |5621 |5858 | 265 | 13 |  29 |   0 | 1.226671e+06 | 1.559744e+06 |  27.15%| unknown
