presolving:
(round 1, fast)       0 del vars, 2788 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 4172 clqs
   (0.1s) running MILP presolver
   (0.1s) MILP presolver found nothing
(round 2, exhaustive) 0 del vars, 2788 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 4182 upgd conss, 0 impls, 4172 clqs
   (0.3s) probing: 51/13349 (0.4%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.3s) probing aborted: 50/50 successive totally useless probings
   (0.3s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (1.2s) symmetry computation finished: 760 generators found (max: 1500, log10 of symmetry group size: 253.9)
(round 3, exhaustive) 0 del vars, 2788 del conss, 632 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 4182 upgd conss, 0 impls, 4172 clqs
presolving (4 rounds: 4 fast, 3 medium, 3 exhaustive):
 0 deleted vars, 2788 deleted constraints, 632 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 4172 cliques
presolved problem has 13349 variables (13349 bin, 0 int, 0 impl, 0 cont) and 4815 constraints
     10 constraints of type <knapsack>
   4172 constraints of type <setppc>
      1 constraints of type <linear>
    632 constraints of type <orbitope>
Presolving Time: 1.70

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 59.2s|     1 |     0 |    82 |     - |   288M |   0 |  13k|4944 |4182 |   0 |  0 | 132 |   0 | 9.091980e+03 |      --      |    Inf | unknown
 59.3s|     1 |     0 |   134 |     - |   289M |   0 |  13k|4944 |3911 |   0 |  0 | 132 |   0 | 9.091980e+03 |      --      |    Inf | unknown
 59.8s|     1 |     0 |   170 |     - |   294M |   0 |  13k|4672 |3921 |  10 |  1 | 132 |   0 | 9.092016e+03 |      --      |    Inf | unknown
 60.1s|     1 |     0 |   214 |     - |   295M |   0 |  13k|4671 |3931 |  20 |  2 | 132 |   0 | 9.192072e+03 |      --      |    Inf | unknown
 60.1s|     1 |     0 |   214 |     - |   295M |   0 |  13k|4671 |3517 |  20 |  2 | 132 |   0 | 9.192072e+03 |      --      |    Inf | unknown
 60.4s|     1 |     0 |   273 |     - |   297M |   0 |  13k|4257 |3526 |  29 |  3 | 132 |   0 | 9.281138e+03 |      --      |    Inf | unknown
 60.4s|     1 |     0 |   273 |     - |   297M |   0 |  13k|4257 |3171 |  29 |  3 | 132 |   0 | 9.281138e+03 |      --      |    Inf | unknown
 60.7s|     1 |     0 |   283 |     - |   299M |   0 |  13k|3901 |3179 |  37 |  4 | 132 |   0 | 9.281187e+03 |      --      |    Inf | unknown
 60.9s|     1 |     0 |   301 |     - |   300M |   0 |  13k|3901 |3187 |  45 |  5 | 132 |   0 | 9.285717e+03 |      --      |    Inf | unknown
 60.9s|     1 |     0 |   301 |     - |   300M |   0 |  13k|3901 |3180 |  45 |  5 | 132 |   0 | 9.285717e+03 |      --      |    Inf | unknown
 61.2s|     1 |     0 |   346 |     - |   302M |   0 |  13k|3893 |3188 |  53 |  6 | 132 |   0 | 9.320442e+03 |      --      |    Inf | unknown
 61.3s|     1 |     0 |   346 |     - |   302M |   0 |  13k|3893 |3126 |  53 |  6 | 132 |   0 | 9.320442e+03 |      --      |    Inf | unknown
 61.5s|     1 |     0 |   374 |     - |   306M |   0 |  13k|3830 |3135 |  62 |  7 | 132 |   0 | 9.327130e+03 |      --      |    Inf | unknown
 61.6s|     1 |     0 |   374 |     - |   306M |   0 |  13k|3830 |3109 |  62 |  7 | 132 |   0 | 9.327130e+03 |      --      |    Inf | unknown
 61.8s|     1 |     0 |   417 |     - |   308M |   0 |  13k|3804 |3118 |  71 |  8 | 132 |   0 | 9.348254e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 61.9s|     1 |     0 |   417 |     - |   308M |   0 |  13k|3804 |3029 |  71 |  8 | 132 |   0 | 9.348254e+03 |      --      |    Inf | unknown
 62.2s|     1 |     0 |   434 |     - |   310M |   0 |  13k|3715 |3038 |  80 |  9 | 132 |   0 | 9.350714e+03 |      --      |    Inf | unknown
 62.3s|     1 |     0 |   434 |     - |   310M |   0 |  13k|3715 |3024 |  80 |  9 | 132 |   0 | 9.350714e+03 |      --      |    Inf | unknown
 62.7s|     1 |     0 |   460 |     - |   311M |   0 |  13k|3701 |3034 |  90 | 10 | 132 |   0 | 9.370485e+03 |      --      |    Inf | unknown
 62.7s|     1 |     0 |   460 |     - |   311M |   0 |  13k|3701 |2908 |  90 | 10 | 132 |   0 | 9.370485e+03 |      --      |    Inf | unknown
 63.0s|     1 |     0 |   472 |     - |   313M |   0 |  13k|3575 |2916 |  98 | 11 | 132 |   0 | 9.371619e+03 |      --      |    Inf | unknown
 63.0s|     1 |     0 |   472 |     - |   313M |   0 |  13k|3575 |2907 |  98 | 11 | 132 |   0 | 9.371619e+03 |      --      |    Inf | unknown
 63.2s|     1 |     0 |   483 |     - |   316M |   0 |  13k|3566 |2913 | 104 | 12 | 132 |   0 | 9.375230e+03 |      --      |    Inf | unknown
 63.3s|     1 |     0 |   483 |     - |   316M |   0 |  13k|3566 |2879 | 104 | 12 | 132 |   0 | 9.375230e+03 |      --      |    Inf | unknown
 63.6s|     1 |     0 |   498 |     - |   317M |   0 |  13k|3532 |2886 | 111 | 13 | 132 |   0 | 9.375515e+03 |      --      |    Inf | unknown
 63.9s|     1 |     0 |   515 |     - |   318M |   0 |  13k|3532 |2892 | 117 | 14 | 132 |   0 | 9.379321e+03 |      --      |    Inf | unknown
 64.0s|     1 |     0 |   515 |     - |   318M |   0 |  13k|3532 |2858 | 117 | 14 | 132 |   0 | 9.379321e+03 |      --      |    Inf | unknown
 64.2s|     1 |     0 |   528 |     - |   320M |   0 |  13k|3498 |2864 | 123 | 15 | 132 |   0 | 9.379827e+03 |      --      |    Inf | unknown
 64.5s|     1 |     0 |   554 |     - |   320M |   0 |  13k|3498 |2870 | 129 | 16 | 132 |   0 | 9.393995e+03 |      --      |    Inf | unknown
 64.5s|     1 |     0 |   554 |     - |   320M |   0 |  13k|3498 |2779 | 129 | 16 | 132 |   0 | 9.393995e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 64.6s|     1 |     0 |   565 |     - |   322M |   0 |  13k|3407 |2785 | 135 | 17 | 132 |   0 | 9.395094e+03 |      --      |    Inf | unknown
 64.7s|     1 |     0 |   565 |     - |   322M |   0 |  13k|3407 |2783 | 135 | 17 | 132 |   0 | 9.395094e+03 |      --      |    Inf | unknown
 64.9s|     1 |     0 |   576 |     - |   324M |   0 |  13k|3405 |2788 | 140 | 18 | 132 |   0 | 9.396261e+03 |      --      |    Inf | unknown
 64.9s|     1 |     0 |   576 |     - |   324M |   0 |  13k|3405 |2786 | 140 | 18 | 132 |   0 | 9.396261e+03 |      --      |    Inf | unknown
 65.1s|     1 |     0 |   602 |     - |   325M |   0 |  13k|3403 |2791 | 145 | 19 | 132 |   0 | 9.405639e+03 |      --      |    Inf | unknown
 65.2s|     1 |     0 |   602 |     - |   325M |   0 |  13k|3403 |2772 | 145 | 19 | 132 |   0 | 9.405639e+03 |      --      |    Inf | unknown
 65.6s|     1 |     0 |   625 |     - |   326M |   0 |  13k|3384 |2778 | 151 | 20 | 132 |   0 | 9.407196e+03 |      --      |    Inf | unknown
 65.6s|     1 |     0 |   625 |     - |   326M |   0 |  13k|3384 |2776 | 151 | 20 | 132 |   0 | 9.407196e+03 |      --      |    Inf | unknown
 66.0s|     1 |     0 |   635 |     - |   327M |   0 |  13k|3382 |2780 | 155 | 21 | 132 |   0 | 9.408327e+03 |      --      |    Inf | unknown
 66.1s|     1 |     0 |   635 |     - |   327M |   0 |  13k|3382 |2772 | 155 | 21 | 132 |   0 | 9.408327e+03 |      --      |    Inf | unknown
 66.6s|     1 |     0 |   641 |     - |   327M |   0 |  13k|3374 |2775 | 159 | 22 | 132 |   0 | 9.408543e+03 |      --      |    Inf | unknown
 67.0s|     1 |     0 |   646 |     - |   327M |   0 |  13k|3373 |2777 | 161 | 23 | 132 |   0 | 9.409670e+03 |      --      |    Inf | unknown
 67.4s|     1 |     0 |   650 |     - |   327M |   0 |  13k|3373 |2780 | 164 | 24 | 132 |   0 | 9.409670e+03 |      --      |    Inf | unknown
 67.7s|     1 |     0 |   654 |     - |   329M |   0 |  13k|3373 |2782 | 166 | 25 | 132 |   0 | 9.411891e+03 |      --      |    Inf | unknown
 67.8s|     1 |     0 |   654 |     - |   329M |   0 |  13k|3373 |2776 | 166 | 25 | 132 |   0 | 9.411891e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 68.1s|     1 |     0 |   658 |     - |   330M |   0 |  13k|3367 |2778 | 168 | 26 | 132 |   0 | 9.411891e+03 |      --      |    Inf | unknown
 68.5s|     1 |     0 |   710 |     - |   330M |   0 |  13k|3367 |2783 | 173 | 27 | 132 |   0 | 9.444325e+03 |      --      |    Inf | unknown
 68.5s|     1 |     0 |   710 |     - |   330M |   0 |  13k|3367 |2698 | 173 | 27 | 132 |   0 | 9.444325e+03 |      --      |    Inf | unknown
 68.8s|     1 |     0 |   734 |     - |   332M |   0 |  13k|3282 |2705 | 181 | 28 | 132 |   0 | 9.446218e+03 |      --      |    Inf | unknown
 68.8s|     1 |     0 |   734 |     - |   332M |   0 |  13k|3282 |2699 | 181 | 28 | 132 |   0 | 9.446218e+03 |      --      |    Inf | unknown
 69.1s|     1 |     0 |   747 |     - |   333M |   0 |  13k|3276 |2704 | 186 | 29 | 132 |   0 | 9.447058e+03 |      --      |    Inf | unknown
 69.1s|     1 |     0 |   747 |     - |   333M |   0 |  13k|3276 |2702 | 186 | 29 | 132 |   0 | 9.447058e+03 |      --      |    Inf | unknown
 69.7s|     1 |     0 |   807 |     - |   334M |   0 |  13k|3274 |2708 | 192 | 30 | 132 |   0 | 9.467111e+03 |      --      |    Inf | unknown
 69.8s|     1 |     0 |   807 |     - |   334M |   0 |  13k|3274 |2599 | 192 | 30 | 132 |   0 | 9.467111e+03 |      --      |    Inf | unknown
 70.0s|     1 |     0 |   826 |     - |   334M |   0 |  13k|3165 |2606 | 199 | 31 | 132 |   0 | 9.468087e+03 |      --      |    Inf | unknown
 70.0s|     1 |     0 |   826 |     - |   334M |   0 |  13k|3165 |2603 | 199 | 31 | 132 |   0 | 9.468087e+03 |      --      |    Inf | unknown
 70.2s|     1 |     0 |   836 |     - |   336M |   0 |  13k|3162 |2608 | 204 | 32 | 132 |   0 | 9.468157e+03 |      --      |    Inf | unknown
 70.5s|     1 |     0 |   855 |     - |   336M |   0 |  13k|3161 |2609 | 205 | 33 | 132 |   0 | 9.468792e+03 |      --      |    Inf | unknown
 70.7s|     1 |     0 |   860 |     - |   337M |   0 |  13k|3161 |2610 | 208 | 34 | 132 |   0 | 9.468796e+03 |      --      |    Inf | unknown
