feasible solution found by trivial heuristic after 1.6 seconds, objective value -1.367035e+04
presolving:
(round 1, fast)       3225 del vars, 3226 del conss, 0 add conss, 231650 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 749 clqs
(round 2, fast)       245100 del vars, 6450 del conss, 0 add conss, 473525 chg bounds, 1074 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 749 clqs
(round 3, fast)       245325 del vars, 6676 del conss, 0 add conss, 473525 chg bounds, 1075 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 749 clqs
   (4.6s) running MILP presolver
   (4.6s) MILP presolver found nothing
(round 4, exhaustive) 245325 del vars, 6683 del conss, 0 add conss, 473525 chg bounds, 1082 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 749 clqs
(round 5, exhaustive) 245325 del vars, 6683 del conss, 0 add conss, 473525 chg bounds, 1082 chg sides, 0 chg coeffs, 743 upgd conss, 0 impls, 749 clqs
(round 6, medium)     245328 del vars, 6684 del conss, 37 add conss, 473525 chg bounds, 1125 chg sides, 218 chg coeffs, 743 upgd conss, 0 impls, 784 clqs
(round 7, fast)       245328 del vars, 6685 del conss, 37 add conss, 473525 chg bounds, 1125 chg sides, 218 chg coeffs, 743 upgd conss, 0 impls, 784 clqs
   (4.6s) probing: 51/222 (23.0%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (4.6s) probing aborted: 50/50 successive totally useless probings
   (4.6s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (4.6s) no symmetry present
presolving (8 rounds: 8 fast, 4 medium, 3 exhaustive):
 245328 deleted vars, 6685 deleted constraints, 37 added constraints, 473525 tightened bounds, 0 added holes, 1125 changed sides, 218 changed coefficients
 0 implications, 784 cliques
presolved problem has 222 variables (222 bin, 0 int, 0 impl, 0 cont) and 778 constraints
    778 constraints of type <setppc>
Presolving Time: 3.62
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 4.7s|     1 |     0 |     0 |     - |  clique|   0 | 222 | 778 | 778 |   0 |  0 |   0 |   0 | 1.021306e+07 | 3.018704e+05 |3283.26%| unknown
p 4.7s|     1 |     0 |    26 |     - | vbounds|   0 | 222 | 778 | 778 |   0 |  0 |   0 |   0 | 1.021306e+07 | 3.484820e+05 |2830.73%| unknown
  4.9s|     1 |     0 |  1235 |     - |   611M |   0 | 222 | 778 | 778 |   0 |  0 |   0 |   0 | 8.608424e+05 | 3.484820e+05 | 147.03%| unknown
  5.0s|     1 |     0 |  1745 |     - |   612M |   0 | 222 | 778 | 779 |   1 |  1 |   0 |   0 | 8.236076e+05 | 3.484820e+05 | 136.34%| unknown
  5.1s|     1 |     0 |  2055 |     - |   613M |   0 | 222 | 778 | 780 |   2 |  2 |   0 |   0 | 8.079523e+05 | 3.484820e+05 | 131.85%| unknown
  5.2s|     1 |     0 |  2290 |     - |   615M |   0 | 222 | 778 | 781 |   3 |  3 |   0 |   0 | 7.872769e+05 | 3.484820e+05 | 125.92%| unknown
  5.3s|     1 |     0 |  2517 |     - |   616M |   0 | 222 | 778 | 782 |   4 |  4 |   0 |   0 | 7.740573e+05 | 3.484820e+05 | 122.12%| unknown
  5.4s|     1 |     0 |  2694 |     - |   617M |   0 | 222 | 778 | 783 |   5 |  5 |   0 |   0 | 7.650795e+05 | 3.484820e+05 | 119.55%| unknown
  5.4s|     1 |     0 |  2844 |     - |   619M |   0 | 222 | 778 | 784 |   6 |  6 |   0 |   0 | 7.605268e+05 | 3.484820e+05 | 118.24%| unknown
  5.5s|     1 |     0 |  3028 |     - |   619M |   0 | 222 | 778 | 785 |   7 |  7 |   0 |   0 | 7.490255e+05 | 3.484820e+05 | 114.94%| unknown
  5.6s|     1 |     0 |  3166 |     - |   620M |   0 | 222 | 778 | 787 |   9 |  8 |   0 |   0 | 7.441162e+05 | 3.484820e+05 | 113.53%| unknown
  5.6s|     1 |     0 |  3289 |     - |   622M |   0 | 222 | 778 | 788 |  10 |  9 |   0 |   0 | 7.406962e+05 | 3.484820e+05 | 112.55%| unknown
