presolving:
(round 1, fast)       88 del vars, 79 del conss, 0 add conss, 4570 chg bounds, 1 chg sides, 1 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       110 del vars, 86 del conss, 0 add conss, 5958 chg bounds, 1 chg sides, 1 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, fast)       114 del vars, 86 del conss, 0 add conss, 6278 chg bounds, 1 chg sides, 1 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) running MILP presolver
   (0.1s) MILP presolver (8 rounds): 50 aggregations, 74 fixings, 71 bound changes
(round 4, medium)     238 del vars, 86 del conss, 0 add conss, 6349 chg bounds, 1 chg sides, 1 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 5, fast)       238 del vars, 136 del conss, 0 add conss, 6349 chg bounds, 1 chg sides, 2 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.1s) probing cycle finished: starting next cycle
   (0.1s) dualsparsify: 1 nonzeros canceled
   (0.1s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.1s) no symmetry present
presolving (6 rounds: 6 fast, 2 medium, 1 exhaustive):
 240 deleted vars, 136 deleted constraints, 0 added constraints, 6349 tightened bounds, 0 added holes, 1 changed sides, 5 changed coefficients
 0 implications, 0 cliques
presolved problem has 4365 variables (55 bin, 0 int, 0 impl, 4310 cont) and 1346 constraints
      1 constraints of type <varbound>
   1345 constraints of type <linear>
Presolving Time: 0.10

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.1s|     1 |     0 |   468 |     - |   locks|   0 |4365 |1346 |1346 |   0 |  0 |   0 |   0 | 3.264299e+06 | 2.278596e+07 | 598.04%| unknown
i 0.1s|     1 |     0 |   468 |     - |  oneopt|   0 |4365 |1346 |1346 |   0 |  0 |   0 |   0 | 3.264299e+06 | 2.098630e+07 | 542.90%| unknown
  0.2s|     1 |     0 |  1322 |     - |    35M |   0 |4365 |1346 |1346 |   0 |  0 |   0 |   0 | 1.373841e+07 | 2.098630e+07 |  52.76%| unknown
r 0.2s|     1 |     0 |  1322 |     - |simplero|   0 |4365 |1346 |1346 |   0 |  0 |   0 |   0 | 1.373841e+07 | 2.038022e+07 |  48.34%| unknown
  0.2s|     1 |     0 |  1443 |     - |    36M |   0 |4365 |1346 |1372 |  26 |  1 |   0 |   0 | 1.453047e+07 | 2.038022e+07 |  40.26%| unknown
  0.3s|     1 |     0 |  1554 |     - |    37M |   0 |4365 |1346 |1392 |  46 |  2 |   0 |   0 | 1.519026e+07 | 2.038022e+07 |  34.17%| unknown
  0.3s|     1 |     0 |  1721 |     - |    37M |   0 |4365 |1346 |1420 |  74 |  3 |   0 |   0 | 1.580036e+07 | 2.038022e+07 |  28.99%| unknown
  0.4s|     1 |     0 |  1916 |     - |    38M |   0 |4365 |1346 |1440 |  94 |  4 |   0 |   0 | 1.611723e+07 | 2.038022e+07 |  26.45%| unknown
  0.5s|     1 |     0 |  2017 |     - |    39M |   0 |4365 |1346 |1457 | 111 |  5 |   0 |   0 | 1.624777e+07 | 2.038022e+07 |  25.43%| unknown
  0.5s|     1 |     0 |  2082 |     - |    39M |   0 |4365 |1346 |1463 | 117 |  6 |   0 |   0 | 1.628438e+07 | 2.038022e+07 |  25.15%| unknown
  0.6s|     1 |     0 |  2158 |     - |    39M |   0 |4365 |1346 |1469 | 123 |  7 |   0 |   0 | 1.634396e+07 | 2.038022e+07 |  24.70%| unknown
  0.7s|     1 |     0 |  2291 |     - |    40M |   0 |4365 |1346 |1486 | 140 |  8 |   0 |   0 | 1.646430e+07 | 2.038022e+07 |  23.78%| unknown
  0.7s|     1 |     0 |  2424 |     - |    40M |   0 |4365 |1346 |1499 | 153 |  9 |   0 |   0 | 1.652836e+07 | 2.038022e+07 |  23.30%| unknown
  0.8s|     1 |     0 |  2518 |     - |    40M |   0 |4365 |1346 |1509 | 163 | 10 |   0 |   0 | 1.655551e+07 | 2.038022e+07 |  23.10%| unknown
  0.9s|     1 |     0 |  2633 |     - |    40M |   0 |4365 |1346 |1516 | 170 | 11 |   0 |   0 | 1.658648e+07 | 2.038022e+07 |  22.87%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.9s|     1 |     0 |  2713 |     - |    40M |   0 |4365 |1346 |1523 | 177 | 12 |   0 |   0 | 1.661166e+07 | 2.038022e+07 |  22.69%| unknown
  1.0s|     1 |     0 |  2804 |     - |    42M |   0 |4365 |1346 |1533 | 187 | 13 |   0 |   0 | 1.665057e+07 | 2.038022e+07 |  22.40%| unknown
  1.0s|     1 |     0 |  2924 |     - |    42M |   0 |4365 |1346 |1543 | 197 | 14 |   0 |   0 | 1.669172e+07 | 2.038022e+07 |  22.10%| unknown
  1.1s|     1 |     0 |  3018 |     - |    42M |   0 |4365 |1346 |1552 | 206 | 15 |   0 |   0 | 1.670438e+07 | 2.038022e+07 |  22.01%| unknown
  1.2s|     1 |     0 |  3117 |     - |    42M |   0 |4365 |1346 |1545 | 213 | 16 |   0 |   0 | 1.672105e+07 | 2.038022e+07 |  21.88%| unknown
  1.3s|     1 |     0 |  3180 |     - |    43M |   0 |4365 |1346 |1550 | 218 | 17 |   0 |   0 | 1.673523e+07 | 2.038022e+07 |  21.78%| unknown
  1.3s|     1 |     0 |  3206 |     - |    43M |   0 |4365 |1346 |1553 | 221 | 18 |   0 |   0 | 1.673677e+07 | 2.038022e+07 |  21.77%| unknown
  1.4s|     1 |     0 |  3264 |     - |    43M |   0 |4365 |1346 |1557 | 225 | 19 |   0 |   0 | 1.674758e+07 | 2.038022e+07 |  21.69%| unknown
  1.4s|     1 |     0 |  3297 |     - |    44M |   0 |4365 |1346 |1560 | 228 | 20 |   0 |   0 | 1.675022e+07 | 2.038022e+07 |  21.67%| unknown
  1.5s|     1 |     0 |  3380 |     - |    44M |   0 |4365 |1346 |1567 | 235 | 21 |   0 |   0 | 1.676076e+07 | 2.038022e+07 |  21.59%| unknown
  1.6s|     1 |     0 |  3428 |     - |    44M |   0 |4365 |1346 |1558 | 240 | 22 |   0 |   0 | 1.676494e+07 | 2.038022e+07 |  21.56%| unknown
  1.6s|     1 |     0 |  3446 |     - |    44M |   0 |4365 |1346 |1560 | 242 | 23 |   0 |   0 | 1.676625e+07 | 2.038022e+07 |  21.56%| unknown
  1.7s|     1 |     0 |  3451 |     - |    44M |   0 |4365 |1346 |1561 | 243 | 24 |   0 |   0 | 1.676626e+07 | 2.038022e+07 |  21.55%| unknown
  1.7s|     1 |     0 |  3472 |     - |    44M |   0 |4365 |1346 |1564 | 246 | 25 |   0 |   0 | 1.676710e+07 | 2.038022e+07 |  21.55%| unknown
  1.8s|     1 |     0 |  3482 |     - |    44M |   0 |4365 |1346 |1566 | 248 | 26 |   0 |   0 | 1.676730e+07 | 2.038022e+07 |  21.55%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.8s|     1 |     0 |  3504 |     - |    44M |   0 |4365 |1346 |1568 | 250 | 27 |   0 |   0 | 1.676830e+07 | 2.038022e+07 |  21.54%| unknown
  1.8s|     1 |     0 |  3513 |     - |    44M |   0 |4365 |1346 |1540 | 251 | 28 |   0 |   0 | 1.676855e+07 | 2.038022e+07 |  21.54%| unknown
  1.9s|     1 |     0 |  3523 |     - |    45M |   0 |4365 |1346 |1543 | 254 | 29 |   0 |   0 | 1.676880e+07 | 2.038022e+07 |  21.54%| unknown
  1.9s|     1 |     0 |  3549 |     - |    45M |   0 |4365 |1346 |1545 | 256 | 30 |   0 |   0 | 1.676939e+07 | 2.038022e+07 |  21.53%| unknown
  2.0s|     1 |     0 |  3567 |     - |    45M |   0 |4365 |1346 |1548 | 259 | 31 |   0 |   0 | 1.676979e+07 | 2.038022e+07 |  21.53%| unknown
  2.1s|     1 |     0 |  3584 |     - |    45M |   0 |4365 |1346 |1550 | 261 | 32 |   0 |   0 | 1.677063e+07 | 2.038022e+07 |  21.52%| unknown
  2.1s|     1 |     0 |  3606 |     - |    45M |   0 |4365 |1346 |1551 | 262 | 33 |   0 |   0 | 1.677148e+07 | 2.038022e+07 |  21.52%| unknown
r 2.2s|     1 |     0 |  4370 |     - |intshift|   0 |4365 |1346 |1551 | 262 | 33 |   0 |   0 | 1.677148e+07 | 1.952459e+07 |  16.42%| unknown
d 2.3s|     1 |     0 |  4744 |     - |farkasdi|   0 |4365 |1346 |1551 |   0 | 33 |   0 |   0 | 1.677148e+07 | 1.907238e+07 |  13.72%| unknown
d 2.6s|     1 |     0 |  5839 |     - |farkasdi|   0 |4365 |1346 |1551 |   0 | 33 |   0 |   0 | 1.677148e+07 | 1.880236e+07 |  12.11%| unknown
d 2.8s|     1 |     0 |  6646 |     - |farkasdi|   0 |4365 |1350 |1551 |   0 | 33 |   4 |   0 | 1.677148e+07 | 1.876901e+07 |  11.91%| unknown
d 2.8s|     1 |     0 |  6726 |     - |farkasdi|   0 |4365 |1350 |1551 |   0 | 33 |   4 |   0 | 1.677148e+07 | 1.875001e+07 |  11.80%| unknown
