presolving:
(round 1, fast)       0 del vars, 1 del conss, 0 add conss, 4732 chg bounds, 1 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 1 del conss, 0 add conss, 7098 chg bounds, 1 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) running MILP presolver
   (0.1s) MILP presolver (2 rounds): 0 aggregations, 0 fixings, 0 bound changes
(round 3, exhaustive) 0 del vars, 170 del conss, 0 add conss, 7098 chg bounds, 1 chg sides, 14 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.1s) probing cycle finished: starting next cycle
   (0.2s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.2s) no symmetry present
   (0.2s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.2s) no symmetry present
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 0 deleted vars, 170 deleted constraints, 0 added constraints, 7098 tightened bounds, 0 added holes, 1 changed sides, 14 changed coefficients
 0 implications, 0 cliques
presolved problem has 4746 variables (14 bin, 2366 int, 0 impl, 2366 cont) and 380 constraints
    380 constraints of type <linear>
Presolving Time: 0.17

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.2s|     1 |     0 |   203 |     - |shiftand|   0 |4746 | 380 | 380 |   0 |  0 |   0 |   0 | 0.000000e+00 | 2.257315e+05 |    Inf | unknown
  0.2s|     1 |     0 |   729 |     - |    35M |   0 |4746 | 380 | 380 |   0 |  0 |   0 |   0 | 1.309329e+05 | 2.257315e+05 |  72.40%| unknown
r 0.3s|     1 |     0 |   729 |     - |simplero|   0 |4746 | 380 | 380 |   0 |  0 |   0 |   0 | 1.309329e+05 | 2.114200e+05 |  61.47%| unknown
  0.3s|     1 |     0 |   797 |     - |    37M |   0 |4746 | 380 | 387 |   7 |  1 |   0 |   0 | 1.319557e+05 | 2.114200e+05 |  60.22%| unknown
r 0.3s|     1 |     0 |   797 |     - |shifting|   0 |4746 | 380 | 387 |   7 |  1 |   0 |   0 | 1.319557e+05 | 2.008124e+05 |  52.18%| unknown
  0.4s|     1 |     0 |   831 |     - |    37M |   0 |4746 | 380 | 394 |  14 |  2 |   0 |   0 | 1.324171e+05 | 2.008124e+05 |  51.65%| unknown
r 0.4s|     1 |     0 |   831 |     - |rounding|   0 |4746 | 380 | 394 |  14 |  2 |   0 |   0 | 1.324171e+05 | 1.981760e+05 |  49.66%| unknown
  0.4s|     1 |     0 |   862 |     - |    38M |   0 |4746 | 380 | 400 |  20 |  3 |   0 |   0 | 1.326769e+05 | 1.981760e+05 |  49.37%| unknown
r 0.4s|     1 |     0 |   862 |     - |rounding|   0 |4746 | 380 | 400 |  20 |  3 |   0 |   0 | 1.326769e+05 | 1.874300e+05 |  41.27%| unknown
  0.5s|     1 |     0 |   895 |     - |    38M |   0 |4746 | 380 | 405 |  25 |  4 |   0 |   0 | 1.327479e+05 | 1.874300e+05 |  41.19%| unknown
