presolving:
(round 1, fast)       14210 del vars, 17080 del conss, 0 add conss, 17010 chg bounds, 5670 chg sides, 5670 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       19880 del vars, 22750 del conss, 0 add conss, 17010 chg bounds, 5670 chg sides, 11340 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, fast)       19880 del vars, 22750 del conss, 0 add conss, 17632 chg bounds, 5670 chg sides, 11340 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 4, fast)       19880 del vars, 22750 del conss, 0 add conss, 17632 chg bounds, 5670 chg sides, 11962 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.3s) running MILP presolver
   (0.3s) MILP presolver (3 rounds): 0 aggregations, 0 fixings, 204 bound changes
(round 5, medium)     19880 del vars, 22750 del conss, 0 add conss, 17836 chg bounds, 5670 chg sides, 11962 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 6, exhaustive) 19880 del vars, 22750 del conss, 0 add conss, 17836 chg bounds, 5670 chg sides, 12166 chg coeffs, 5670 upgd conss, 0 impls, 0 clqs
   (0.4s) probing: 51/270 (18.9%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.4s) probing aborted: 50/50 successive totally useless probings
   (0.4s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.4s) no symmetry present
presolving (7 rounds: 7 fast, 3 medium, 2 exhaustive):
 19880 deleted vars, 22750 deleted constraints, 0 added constraints, 17836 tightened bounds, 0 added holes, 5670 changed sides, 12166 changed coefficients
 5670 implications, 0 cliques
presolved problem has 5940 variables (270 bin, 0 int, 0 impl, 5670 cont) and 5961 constraints
   5670 constraints of type <varbound>
    291 constraints of type <linear>
Presolving Time: 0.31

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.4s|     1 |     0 |    35 |     - |   locks|   0 |5940 |5961 |5961 |   0 |  0 |   0 |   0 | 4.706702e+09 | 4.715424e+09 |   0.19%| unknown
i 0.4s|     1 |     0 |    35 |     - |  oneopt|   0 |5940 |5961 |5961 |   0 |  0 |   0 |   0 | 4.706702e+09 | 4.708230e+09 |   0.03%| unknown
  1.9s|     1 |     0 |  6210 |     - |   113M |   0 |5940 |5961 |5961 |   0 |  0 |   0 |   0 | 4.706742e+09 | 4.708230e+09 |   0.03%| unknown
r 1.9s|     1 |     0 |  6210 |     - |simplero|   0 |5940 |5961 |5961 |   0 |  0 |   0 |   0 | 4.706742e+09 | 4.707083e+09 |   0.01%| unknown
  2.7s|     1 |     0 |  8092 |     - |   116M |   0 |5940 |5961 |5984 |  23 |  1 |   0 |   0 | 4.706755e+09 | 4.707083e+09 |   0.01%| unknown
  3.2s|     1 |     0 |  9250 |     - |   117M |   0 |5940 |5961 |6003 |  42 |  2 |   0 |   0 | 4.706759e+09 | 4.707083e+09 |   0.01%| unknown
  3.7s|     1 |     0 | 10229 |     - |   120M |   0 |5940 |5961 |6015 |  54 |  3 |   0 |   0 | 4.706763e+09 | 4.707083e+09 |   0.01%| unknown
  4.4s|     1 |     0 | 12055 |     - |   120M |   0 |5940 |5961 |6046 |  85 |  4 |   0 |   0 | 4.706770e+09 | 4.707083e+09 |   0.01%| unknown
  5.0s|     1 |     0 | 13254 |     - |   124M |   0 |5940 |5961 |6074 | 113 |  5 |   0 |   0 | 4.706779e+09 | 4.707083e+09 |   0.01%| unknown
  5.4s|     1 |     0 | 14115 |     - |   124M |   0 |5940 |5961 |6098 | 137 |  6 |   0 |   0 | 4.706787e+09 | 4.707083e+09 |   0.01%| unknown
  6.2s|     1 |     0 | 15833 |     - |   127M |   0 |5940 |5961 |6121 | 160 |  7 |   0 |   0 | 4.706798e+09 | 4.707083e+09 |   0.01%| unknown
